"Time","ROIName","ROI","Mean_Calcium","Mean_Background","Ratio"
297,"Airpore Old 2",2,7.085,66.562,0.106442114119167
297,"Airpore Old 3",3,4.466,40.845,0.109340188517566
297,"Airpore Medium 1",4,6.966,55.922,0.124566360287543
297,"Airpore Medium 2",5,5.708,55.496,0.10285425976647
300,"background",0,8.686,77.146,0.112591709226661
300,"Airpore Old 1",1,6.634,78.057,0.0849891745775523
300,"Airpore Old 2",2,6.997,66.445,0.105305139589134
300,"Airpore Old 3",3,4.493,40.492,0.110960189667095
300,"Airpore Medium 1",4,6.988,55.677,0.125509635935844
300,"Airpore Medium 2",5,5.924,54.851,0.108001677271153
303,"background",0,8.704,77.114,0.112871852063179
303,"Airpore Old 1",1,6.741,77.689,0.0867690406621272
303,"Airpore Old 2",2,6.657,66.665,0.0998574964374109
303,"Airpore Old 3",3,4.616,40.123,0.115046232834035
303,"Airpore Medium 1",4,6.995,56.1,0.124688057040998
303,"Airpore Medium 2",5,5.81,55.651,0.104400639700994
306,"background",0,8.768,77.12,0.113692946058091
306,"Airpore Old 1",1,6.4,76.91,0.0832141464048888
306,"Airpore Old 2",2,6.865,66.416,0.1033636473139
306,"Airpore Old 3",3,4.65,40.726,0.114177675195207
306,"Airpore Medium 1",4,6.93,55.215,0.125509372453138
306,"Airpore Medium 2",5,5.724,54.829,0.104397307993945
309,"background",0,8.786,76.998,0.114106859918439
309,"Airpore Old 1",1,6.795,76.577,0.0887342152343393
309,"Airpore Old 2",2,6.983,66.292,0.10533699390575
309,"Airpore Old 3",3,4.509,40.967,0.110064198013035
309,"Airpore Medium 1",4,6.964,54.968,0.126691893465289
309,"Airpore Medium 2",5,6.011,54.912,0.109466054778555
312,"background",0,8.598,77.22,0.111344211344211
312,"Airpore Old 1",1,6.572,76.905,0.0854560821793121
312,"Airpore Old 2",2,7.111,65.925,0.107864998103906
312,"Airpore Old 3",3,4.438,40.655,0.109162464641495
312,"Airpore Medium 1",4,6.892,54.734,0.125918076515511
312,"Airpore Medium 2",5,6.088,54.714,0.111269510545747
315,"background",0,8.789,76.961,0.114200699055366
315,"Airpore Old 1",1,6.403,76.006,0.0842433492092729
315,"Airpore Old 2",2,6.939,65.701,0.105614830824493
315,"Airpore Old 3",3,4.866,41.055,0.118523931311655
315,"Airpore Medium 1",4,6.91,55.436,0.124648243018977
315,"Airpore Medium 2",5,5.946,54.874,0.108357327696177
318,"background",0,8.85,77.429,0.114298260341732
318,"Airpore Old 1",1,6.574,76.881,0.0855087732989945
318,"Airpore Old 2",2,7.1,66.468,0.106818318589396
318,"Airpore Old 3",3,4.478,40.671,0.110103021809151
318,"Airpore Medium 1",4,6.871,55.912,0.122889540706825
318,"Airpore Medium 2",5,5.944,54.927,0.108216359895862
321,"background",0,8.68,78.178,0.111028678144747
321,"Airpore Old 1",1,6.665,76.681,0.086918532622162
321,"Airpore Old 2",2,6.988,66.608,0.104912322844103
321,"Airpore Old 3",3,4.448,41.214,0.107924491677585
321,"Airpore Medium 1",4,7.234,55.713,0.129844022041534
321,"Airpore Medium 2",5,5.951,55.569,0.107092083715741
324,"background",0,8.806,77.678,0.11336543165375
324,"Airpore Old 1",1,6.653,76.468,0.0870037139718575
324,"Airpore Old 2",2,6.922,66.678,0.103812351900177
324,"Airpore Old 3",3,4.569,41.237,0.110798554696025
324,"Airpore Medium 1",4,6.674,55.828,0.119545747653507
324,"Airpore Medium 2",5,5.941,54.856,0.108301735452822
327,"background",0,8.815,77.972,0.113053403785974
327,"Airpore Old 1",1,6.71,76.719,0.0874620367835869
327,"Airpore Old 2",2,7.161,66.975,0.106920492721165
327,"Airpore Old 3",3,4.459,41.275,0.108031496062992
327,"Airpore Medium 1",4,6.912,55.621,0.12426961039895
327,"Airpore Medium 2",5,5.669,55.25,0.102606334841629
330,"background",0,8.742,78.086,0.111953487180801
330,"Airpore Old 1",1,6.652,76.167,0.0873344099150551
330,"Airpore Old 2",2,7.002,66.559,0.105199897835004
330,"Airpore Old 3",3,4.512,41.813,0.107909023509435
330,"Airpore Medium 1",4,7.001,55.315,0.126566030913857
330,"Airpore Medium 2",5,5.832,54.784,0.106454439252336
333,"background",0,8.972,78.299,0.114586393185098
333,"Airpore Old 1",1,6.734,75.862,0.0887664443331312
333,"Airpore Old 2",2,7.172,66.549,0.107770214428466
333,"Airpore Old 3",3,4.623,41.905,0.110320964085431
333,"Airpore Medium 1",4,6.835,55.756,0.122587703565536
333,"Airpore Medium 2",5,5.945,55.311,0.107483140785739
336,"background",0,8.779,78.188,0.112280656878293
336,"Airpore Old 1",1,6.373,75.23,0.0847135451282733
336,"Airpore Old 2",2,6.965,67.098,0.103803392053414
336,"Airpore Old 3",3,4.651,41.527,0.111999422062754
336,"Airpore Medium 1",4,6.769,55.332,0.122334273115015
336,"Airpore Medium 2",5,5.93,56.401,0.105139979787592
339,"background",0,8.659,78.046,0.110947390000769
339,"Airpore Old 1",1,6.587,75.162,0.0876373699475799
339,"Airpore Old 2",2,7.051,67.287,0.104789929704103
339,"Airpore Old 3",3,4.358,41.103,0.106026324112595
339,"Airpore Medium 1",4,7.04,55.745,0.126289353305229
339,"Airpore Medium 2",5,5.945,55.423,0.107265936524548
342,"background",0,8.69,78.409,0.11082911400477
342,"Airpore Old 1",1,6.506,76.041,0.0855591062716166
342,"Airpore Old 2",2,7.015,66.509,0.105474447067314
342,"Airpore Old 3",3,4.615,41.97,0.109959494877293
342,"Airpore Medium 1",4,7.182,55.933,0.128403625766542
342,"Airpore Medium 2",5,5.755,56.125,0.102538975501114
345,"background",0,8.699,78.021,0.111495622973302
345,"Airpore Old 1",1,6.735,75.958,0.0886674214697596
345,"Airpore Old 2",2,7.069,67.214,0.10517154164311
345,"Airpore Old 3",3,4.406,41.941,0.105052335423571
345,"Airpore Medium 1",4,7.019,55.75,0.12590134529148
345,"Airpore Medium 2",5,5.798,55.406,0.104645706241201
348,"background",0,8.777,78.556,0.111729212281684
348,"Airpore Old 1",1,6.392,75.143,0.0850644770637318
348,"Airpore Old 2",2,6.964,66.785,0.104274912031145
348,"Airpore Old 3",3,4.287,41.729,0.102734309473028
348,"Airpore Medium 1",4,7.216,55.021,0.131149924574253
348,"Airpore Medium 2",5,5.888,55.475,0.106137899954935
351,"background",0,8.765,78.243,0.11202280076173
351,"Airpore Old 1",1,6.496,75.222,0.086357714498418
351,"Airpore Old 2",2,6.758,66.946,0.100947031936187
351,"Airpore Old 3",3,4.522,41.762,0.10828025477707
351,"Airpore Medium 1",4,7.135,55.133,0.129414325358678
351,"Airpore Medium 2",5,5.898,56.276,0.104804890184093
354,"background",0,8.957,78.547,0.114033635912256
354,"Airpore Old 1",1,6.68,73.722,0.0906106725265185
354,"Airpore Old 2",2,6.818,66.594,0.102381595939574
354,"Airpore Old 3",3,4.516,41.721,0.108242851321876
354,"Airpore Medium 1",4,7.008,54.75,0.128
354,"Airpore Medium 2",5,5.78,56.303,0.102658828126388
357,"background",0,8.741,78.021,0.112033939580369
357,"Airpore Old 1",1,6.579,74.229,0.0886311279957968
357,"Airpore Old 2",2,7.018,66.509,0.105519553744606
357,"Airpore Old 3",3,4.255,41.549,0.102409203590941
357,"Airpore Medium 1",4,6.728,55.661,0.120874580047071
357,"Airpore Medium 2",5,5.884,55.382,0.106243905962226
360,"background",0,8.767,78.714,0.111377899738293
360,"Airpore Old 1",1,6.359,74.758,0.0850611305813425
360,"Airpore Old 2",2,7.023,65.972,0.10645425331959
360,"Airpore Old 3",3,4.42,42.075,0.105050505050505
360,"Airpore Medium 1",4,6.98,55.755,0.125190565868532
360,"Airpore Medium 2",5,5.668,55.706,0.101748465156357
363,"background",0,8.861,78.51,0.112864603235257
363,"Airpore Old 1",1,6.548,73.309,0.0893205472725041
363,"Airpore Old 2",2,6.919,66.246,0.104444041904417
363,"Airpore Old 3",3,4.397,41.829,0.10511845848574
363,"Airpore Medium 1",4,6.998,55.038,0.12714851557106
363,"Airpore Medium 2",5,5.85,55.873,0.104701734290265
366,"background",0,8.775,79.169,0.110838838434236
366,"Airpore Old 1",1,6.455,73.693,0.0875931228203493
366,"Airpore Old 2",2,7.059,66.983,0.105384948419748
366,"Airpore Old 3",3,4.673,42.603,0.109687111236298
366,"Airpore Medium 1",4,7.106,55.564,0.127888560938737
366,"Airpore Medium 2",5,5.86,55.979,0.104682112935208
369,"background",0,8.729,79.191,0.110227172279678
369,"Airpore Old 1",1,6.575,73.722,0.0891864029733323
369,"Airpore Old 2",2,6.93,66.975,0.103471444568869
369,"Airpore Old 3",3,4.608,42.549,0.108298667418741
369,"Airpore Medium 1",4,6.857,55.153,0.124326872518267
369,"Airpore Medium 2",5,5.936,56.378,0.105289297243606
372,"background",0,8.691,79.082,0.109898586277535
372,"Airpore Old 1",1,6.616,73.523,0.0899854467309549
372,"Airpore Old 2",2,7.147,67.533,0.105829742496261
372,"Airpore Old 3",3,4.386,42.488,0.103229147053286
372,"Airpore Medium 1",4,6.891,55.585,0.123972294683818
372,"Airpore Medium 2",5,5.939,56.938,0.104306438582318
375,"background",0,8.766,79.02,0.110933940774487
375,"Airpore Old 1",1,6.531,73.271,0.0891348555362968
375,"Airpore Old 2",2,7.156,67.226,0.106446910421563
375,"Airpore Old 3",3,4.473,41.75,0.107137724550898
375,"Airpore Medium 1",4,7.012,55.145,0.127155680478738
375,"Airpore Medium 2",5,6.041,56.609,0.106714480029677
378,"background",0,8.646,79.809,0.108333646581213
378,"Airpore Old 1",1,6.508,72.981,0.0891738945753004
378,"Airpore Old 2",2,7.157,67.198,0.10650614601625
378,"Airpore Old 3",3,4.307,42.758,0.1007296880116
378,"Airpore Medium 1",4,6.891,54.941,0.125425456398682
378,"Airpore Medium 2",5,5.778,56.968,0.101425361606516
381,"background",0,8.748,79.468,0.110082045603262
381,"Airpore Old 1",1,6.559,72.692,0.0902300115556045
381,"Airpore Old 2",2,7.165,67.064,0.10683824406537
381,"Airpore Old 3",3,4.502,42.086,0.106971439433541
381,"Airpore Medium 1",4,6.958,54.422,0.127852706625997
381,"Airpore Medium 2",5,5.794,56.469,0.102604969098089
384,"background",0,8.6,79.511,0.108161134937304
384,"Airpore Old 1",1,6.64,73.003,0.0909551662260455
384,"Airpore Old 2",2,7.011,67.755,0.103475758246624
384,"Airpore Old 3",3,4.512,42.385,0.10645275451221
384,"Airpore Medium 1",4,7.103,54.891,0.129401905594724
384,"Airpore Medium 2",5,5.858,56.393,0.103878140904013
387,"background",0,8.765,79.385,0.110411286767021
387,"Airpore Old 1",1,6.447,72.729,0.0886441447015633
387,"Airpore Old 2",2,6.825,67.428,0.101219078127781
387,"Airpore Old 3",3,4.514,42.753,0.105583233925105
387,"Airpore Medium 1",4,6.939,55.34,0.125388507408746
387,"Airpore Medium 2",5,5.831,56.085,0.103967192654007
390,"background",0,8.679,79.348,0.109378938347532
390,"Airpore Old 1",1,6.439,72.546,0.0887574780139498
390,"Airpore Old 2",2,6.98,67.105,0.104016094180761
390,"Airpore Old 3",3,4.699,42.609,0.110281865333615
390,"Airpore Medium 1",4,7.075,54.798,0.129110551479981
390,"Airpore Medium 2",5,5.925,56.946,0.104045938257296
393,"background",0,8.743,79.596,0.109842203125785
393,"Airpore Old 1",1,6.308,71.852,0.08779157156377
393,"Airpore Old 2",2,7.14,67.577,0.105657250247865
393,"Airpore Old 3",3,4.541,42.748,0.106227191915411
393,"Airpore Medium 1",4,6.909,54.93,0.125778263244129
393,"Airpore Medium 2",5,5.843,56.395,0.103608475928717
396,"background",0,8.595,79.369,0.108291650392471
396,"Airpore Old 1",1,6.485,72.057,0.0899981958727119
396,"Airpore Old 2",2,6.878,67.349,0.102124753151494
396,"Airpore Old 3",3,4.344,42.526,0.102149273385693
396,"Airpore Medium 1",4,6.795,55.708,0.121975299777411
396,"Airpore Medium 2",5,5.873,56.148,0.104598560946071
399,"background",0,8.633,79.16,0.109057604850935
399,"Airpore Old 1",1,6.251,71.458,0.0874779590808587
399,"Airpore Old 2",2,6.973,67.487,0.103323603064294
399,"Airpore Old 3",3,4.361,42.235,0.103255593701906
399,"Airpore Medium 1",4,6.888,55.197,0.124789390727757
399,"Airpore Medium 2",5,5.833,56.758,0.102769653617111
402,"background",0,8.721,79.18,0.110141449861076
402,"Airpore Old 1",1,6.198,70.363,0.088086067961855
402,"Airpore Old 2",2,6.723,67.165,0.100096776594953
402,"Airpore Old 3",3,4.409,42.455,0.103851136497468
402,"Airpore Medium 1",4,7.089,55.189,0.128449509866097
402,"Airpore Medium 2",5,5.94,56.187,0.105718404613167
405,"background",0,8.665,79.065,0.10959337254158
405,"Airpore Old 1",1,6.191,71.535,0.0865450478786608
405,"Airpore Old 2",2,6.87,66.751,0.102919806444847
405,"Airpore Old 3",3,4.473,42.108,0.106226845255058
405,"Airpore Medium 1",4,6.996,54.554,0.128239909080911
405,"Airpore Medium 2",5,5.9,56.522,0.104384133611691
408,"background",0,8.762,79.683,0.109960719350426
408,"Airpore Old 1",1,6.331,71.608,0.0884119092838789
408,"Airpore Old 2",2,7.038,67.739,0.103898787995099
408,"Airpore Old 3",3,4.492,42.086,0.106733830727558
408,"Airpore Medium 1",4,6.932,55.297,0.125359422753495
408,"Airpore Medium 2",5,6.069,57.076,0.106331908332749
411,"background",0,8.559,79.787,0.107273114667803
411,"Airpore Old 1",1,6.374,71.078,0.08967613044824
411,"Airpore Old 2",2,6.978,67.787,0.102940091758007
411,"Airpore Old 3",3,4.454,42.167,0.105627623497047
411,"Airpore Medium 1",4,6.923,55.237,0.125332657457863
411,"Airpore Medium 2",5,5.972,57.496,0.103868095171838
414,"background",0,8.732,79.819,0.109397511870607
414,"Airpore Old 1",1,6.393,70.811,0.0902825832144723
414,"Airpore Old 2",2,7.183,67.784,0.105968960226602
414,"Airpore Old 3",3,4.603,42.331,0.108738276912901
414,"Airpore Medium 1",4,7.059,54.603,0.129278611065326
414,"Airpore Medium 2",5,6.085,57.464,0.105892384797438
417,"background",0,8.614,79.773,0.107981397214596
417,"Airpore Old 1",1,6.391,71.752,0.0890706879250753
417,"Airpore Old 2",2,7.009,67.9,0.103225331369661
417,"Airpore Old 3",3,4.533,42.824,0.105851858770783
417,"Airpore Medium 1",4,6.943,55.265,0.125631050393558
417,"Airpore Medium 2",5,5.857,57.504,0.101853784084585
420,"background",0,8.662,79.778,0.108576299230364
420,"Airpore Old 1",1,6.158,69.98,0.0879965704486996
420,"Airpore Old 2",2,6.928,67.624,0.102448834733231
420,"Airpore Old 3",3,4.453,42.193,0.105538833455787
420,"Airpore Medium 1",4,6.959,54.833,0.126912625608666
420,"Airpore Medium 2",5,6.112,57.447,0.106393719428343
