Time,ROI_Name,ROI,Mean_Calcium,Mean_Background,Ratio
2283,Airpore Medium 1,4,2.556,19.448,0.131427396
2283,Airpore Medium 2,5,7.363,62.878,0.117099781
2286,background,0,5.379,41.364,0.130040615
2286,Airpore Old 1,1,5.365,58.993,0.090942993
2286,Airpore Old 2,2,5.876,49.842,0.11789254
2286,Airpore Old 3,3,7.465,46.546,0.16037898
2286,Airpore Medium 1,4,2.72,19.436,0.139946491
2286,Airpore Medium 2,5,7.315,61.341,0.119251398
2289,background,0,5.41,41.474,0.130443169
2289,Airpore Old 1,1,5.449,59.948,0.090895443
2289,Airpore Old 2,2,6.027,49.804,0.121014376
2289,Airpore Old 3,3,7.439,46.474,0.160067995
2289,Airpore Medium 1,4,2.772,19.198,0.144390041
2289,Airpore Medium 2,5,7.426,62.543,0.118734311
2292,background,0,5.371,41.666,0.128906062
2292,Airpore Old 1,1,5.599,59.261,0.09448035
2292,Airpore Old 2,2,5.996,49.441,0.121275864
2292,Airpore Old 3,3,7.483,46.365,0.161393292
2292,Airpore Medium 1,4,2.707,19.608,0.138055896
2292,Airpore Medium 2,5,7.344,62.23,0.11801382
2295,background,0,5.247,41.837,0.125415302
2295,Airpore Old 1,1,5.37,60.624,0.088578781
2295,Airpore Old 2,2,5.92,50.165,0.118010565
2295,Airpore Old 3,3,7.533,46.062,0.163540445
2295,Airpore Medium 1,4,2.584,18.561,0.139216637
2295,Airpore Medium 2,5,7.436,63.019,0.11799616
2298,background,0,5.317,42.134,0.126192624
2298,Airpore Old 1,1,5.406,60.413,0.089484051
2298,Airpore Old 2,2,5.833,49.486,0.117871721
2298,Airpore Old 3,3,7.651,46.543,0.164385622
2298,Airpore Medium 1,4,2.582,19.261,0.134053268
2298,Airpore Medium 2,5,7.243,63.254,0.114506592
2301,background,0,5.429,42.049,0.129111275
2301,Airpore Old 1,1,5.369,59.894,0.0896417
2301,Airpore Old 2,2,5.865,49.34,0.118869072
2301,Airpore Old 3,3,7.337,46.222,0.158733936
2301,Airpore Medium 1,4,2.634,19.439,0.135500797
2301,Airpore Medium 2,5,7.205,62.379,0.115503615
2304,background,0,5.346,41.446,0.128987116
2304,Airpore Old 1,1,5.251,59.625,0.088067086
2304,Airpore Old 2,2,6.028,49.433,0.121942832
2304,Airpore Old 3,3,7.275,46.876,0.155196689
2304,Airpore Medium 1,4,2.745,19.169,0.143199958
2304,Airpore Medium 2,5,7.515,62.738,0.119783863
2307,background,0,5.371,41.985,0.12792664
2307,Airpore Old 1,1,5.499,59.273,0.092774113
2307,Airpore Old 2,2,5.896,49.471,0.119180934
2307,Airpore Old 3,3,7.48,46.575,0.160601181
2307,Airpore Medium 1,4,2.609,19.743,0.132148103
2307,Airpore Medium 2,5,7.375,61.593,0.119737633
2310,background,0,5.401,41.86,0.129025323
2310,Airpore Old 1,1,5.249,60.157,0.087255016
2310,Airpore Old 2,2,5.808,49.54,0.117238595
2310,Airpore Old 3,3,7.272,47.032,0.154618132
2310,Airpore Medium 1,4,2.553,19.435,0.131360947
2310,Airpore Medium 2,5,7.283,62.689,0.116176682
2313,background,0,5.373,41.738,0.128731611
2313,Airpore Old 1,1,5.276,60.049,0.08786158
2313,Airpore Old 2,2,6.125,49.139,0.124646411
2313,Airpore Old 3,3,7.554,46.444,0.162647489
2313,Airpore Medium 1,4,2.583,19.541,0.132183614
2313,Airpore Medium 2,5,7.462,62.674,0.119060535
2316,background,0,5.275,41.64,0.126681076
2316,Airpore Old 1,1,5.395,59.312,0.090959671
2316,Airpore Old 2,2,5.841,49.166,0.118801611
2316,Airpore Old 3,3,7.409,46.45,0.159504844
2316,Airpore Medium 1,4,2.666,19.442,0.13712581
2316,Airpore Medium 2,5,7.519,62.608,0.120096473
2319,background,0,5.372,41.548,0.129296236
2319,Airpore Old 1,1,5.203,60.464,0.086051204
2319,Airpore Old 2,2,6.03,49.689,0.121354827
2319,Airpore Old 3,3,7.534,46.027,0.163686532
2319,Airpore Medium 1,4,2.73,19.575,0.139463602
2319,Airpore Medium 2,5,7.369,62.299,0.118284403
2322,background,0,5.482,41.853,0.130982247
2322,Airpore Old 1,1,5.306,59.712,0.088859861
2322,Airpore Old 2,2,5.821,49.466,0.117676788
2322,Airpore Old 3,3,7.619,46.868,0.162562943
2322,Airpore Medium 1,4,2.672,19.3,0.138445596
2322,Airpore Medium 2,5,7.384,62.144,0.118820803
2325,background,0,5.38,41.605,0.129311381
2325,Airpore Old 1,1,5.347,59.666,0.089615526
2325,Airpore Old 2,2,5.941,49.731,0.119462709
2325,Airpore Old 3,3,7.334,47.004,0.156029274
2325,Airpore Medium 1,4,2.714,19.816,0.136960032
2325,Airpore Medium 2,5,7.311,62.126,0.117680198
2328,background,0,5.416,41.814,0.129525996
2328,Airpore Old 1,1,5.266,59.946,0.087845728
2328,Airpore Old 2,2,6.057,49.193,0.123127274
2328,Airpore Old 3,3,7.273,46.193,0.157448098
2328,Airpore Medium 1,4,2.576,19.286,0.133568392
2328,Airpore Medium 2,5,7.267,62.556,0.116167914
2331,background,0,5.259,41.503,0.126713732
2331,Airpore Old 1,1,5.327,59.194,0.089992229
2331,Airpore Old 2,2,5.912,49.27,0.119991881
2331,Airpore Old 3,3,7.494,45.961,0.163051283
2331,Airpore Medium 1,4,2.605,19.524,0.133425528
2331,Airpore Medium 2,5,7.421,62.57,0.118603164
2334,background,0,5.381,41.404,0.129963289
2334,Airpore Old 1,1,5.315,59.543,0.089263222
2334,Airpore Old 2,2,5.924,49.386,0.119953023
2334,Airpore Old 3,3,7.498,46.499,0.16125078
2334,Airpore Medium 1,4,2.782,19.24,0.144594595
2334,Airpore Medium 2,5,7.333,61.675,0.118897446
2337,background,0,5.343,41.89,0.127548341
2337,Airpore Old 1,1,5.268,59.845,0.088027404
2337,Airpore Old 2,2,5.851,49.725,0.117667169
2337,Airpore Old 3,3,7.285,46.349,0.15717707
2337,Airpore Medium 1,4,2.577,19.491,0.132214868
2337,Airpore Medium 2,5,7.193,61.934,0.116139762
2340,background,0,5.379,41.657,0.129125957
2340,Airpore Old 1,1,5.21,60.129,0.086647042
2340,Airpore Old 2,2,6.025,49.451,0.121837779
2340,Airpore Old 3,3,7.359,46.397,0.158609393
2340,Airpore Medium 1,4,2.709,19.726,0.137331441
2340,Airpore Medium 2,5,7.328,62.918,0.116469055
2343,background,0,5.325,41.713,0.127658044
2343,Airpore Old 1,1,5.308,59.922,0.088581823
2343,Airpore Old 2,2,5.99,49.713,0.120491622
2343,Airpore Old 3,3,7.267,45.805,0.158650802
2343,Airpore Medium 1,4,2.676,19.456,0.137541118
2343,Airpore Medium 2,5,7.305,62.462,0.116951106
2346,background,0,5.396,41.672,0.129487426
2346,Airpore Old 1,1,5.302,59.31,0.089394706
2346,Airpore Old 2,2,5.861,49.795,0.117702581
2346,Airpore Old 3,3,7.541,46.592,0.16185182
2346,Airpore Medium 1,4,2.666,19.172,0.139056958
2346,Airpore Medium 2,5,7.312,62.779,0.116472069
2349,background,0,5.397,41.71,0.129393431
2349,Airpore Old 1,1,5.25,59.349,0.088459789
2349,Airpore Old 2,2,5.884,49.959,0.117776577
2349,Airpore Old 3,3,7.4,47.053,0.157269462
2349,Airpore Medium 1,4,2.673,19.425,0.137606178
2349,Airpore Medium 2,5,7.444,63.417,0.117381775
2352,background,0,5.322,41.775,0.127396768
2352,Airpore Old 1,1,5.332,60.012,0.088848897
2352,Airpore Old 2,2,5.887,49.353,0.119283529
2352,Airpore Old 3,3,7.536,46.909,0.160651474
2352,Airpore Medium 1,4,2.687,19.555,0.137407313
2352,Airpore Medium 2,5,7.112,61.797,0.115086493
2355,background,0,5.294,41.738,0.126838852
2355,Airpore Old 1,1,5.416,59.855,0.09048534
2355,Airpore Old 2,2,5.952,50.095,0.118814253
2355,Airpore Old 3,3,7.488,46.412,0.161337585
2355,Airpore Medium 1,4,2.596,19.182,0.13533521
2355,Airpore Medium 2,5,7.363,62.619,0.11758412
2358,background,0,5.33,41.555,0.128263747
2358,Airpore Old 1,1,5.278,58.795,0.089769538
2358,Airpore Old 2,2,5.914,49.818,0.118712112
2358,Airpore Old 3,3,7.297,47.37,0.154042643
2358,Airpore Medium 1,4,2.548,19.551,0.130325815
2358,Airpore Medium 2,5,7.418,62.207,0.11924703
2361,background,0,5.265,41.553,0.126705653
2361,Airpore Old 1,1,5.221,59.305,0.088036422
2361,Airpore Old 2,2,6.061,49.826,0.121643319
2361,Airpore Old 3,3,7.329,45.834,0.159903129
2361,Airpore Medium 1,4,2.684,19.19,0.139864513
2361,Airpore Medium 2,5,7.448,62.888,0.118432769
2364,background,0,5.317,41.325,0.128663037
2364,Airpore Old 1,1,5.294,59.409,0.089111077
2364,Airpore Old 2,2,6.043,48.71,0.124060768
2364,Airpore Old 3,3,7.813,46.315,0.168692648
2364,Airpore Medium 1,4,2.572,19.239,0.133686782
2364,Airpore Medium 2,5,7.234,62.871,0.115060998
2367,background,0,5.36,41.687,0.128577254
2367,Airpore Old 1,1,5.442,59.812,0.090985087
2367,Airpore Old 2,2,5.889,49.87,0.118087026
2367,Airpore Old 3,3,7.371,46.502,0.158509311
2367,Airpore Medium 1,4,2.536,19.261,0.131665023
2367,Airpore Medium 2,5,7.435,61.865,0.120181039
2370,background,0,5.32,41.441,0.128375281
2370,Airpore Old 1,1,5.21,59.061,0.088213881
2370,Airpore Old 2,2,5.881,49.651,0.118446758
2370,Airpore Old 3,3,7.35,46.791,0.15708149
2370,Airpore Medium 1,4,2.714,19.657,0.138067864
2370,Airpore Medium 2,5,7.279,63.03,0.11548469
2373,background,0,5.406,41.685,0.129686938
2373,Airpore Old 1,1,5.335,59.394,0.089823888
2373,Airpore Old 2,2,5.952,49.878,0.119331168
2373,Airpore Old 3,3,7.342,46.343,0.158427378
2373,Airpore Medium 1,4,2.54,19.286,0.131701753
2373,Airpore Medium 2,5,7.393,62.36,0.11855356
2376,background,0,5.313,41.493,0.128045694
2376,Airpore Old 1,1,5.295,58.813,0.090031116
2376,Airpore Old 2,2,5.983,49.831,0.120065822
2376,Airpore Old 3,3,7.475,46.051,0.162320036
2376,Airpore Medium 1,4,2.623,19.18,0.136757039
2376,Airpore Medium 2,5,7.088,62.999,0.112509722
2379,background,0,5.264,41.664,0.126344086
2379,Airpore Old 1,1,5.32,58.646,0.090713774
2379,Airpore Old 2,2,5.855,49.138,0.119154219
2379,Airpore Old 3,3,7.535,45.925,0.164071856
2379,Airpore Medium 1,4,2.842,19.278,0.147421932
2379,Airpore Medium 2,5,7.148,62.29,0.114753572
2382,background,0,5.329,41.544,0.128273638
2382,Airpore Old 1,1,5.374,58.801,0.091393004
2382,Airpore Old 2,2,5.944,49.587,0.119870127
2382,Airpore Old 3,3,7.297,46.26,0.157738867
2382,Airpore Medium 1,4,2.627,19.656,0.133648759
2382,Airpore Medium 2,5,7.353,62.281,0.118061688
2385,background,0,5.263,41.247,0.127597159
2385,Airpore Old 1,1,5.301,59.391,0.089255948
2385,Airpore Old 2,2,5.882,49.583,0.118629369
2385,Airpore Old 3,3,7.228,47.153,0.153288232
2385,Airpore Medium 1,4,2.583,19.138,0.134967081
2385,Airpore Medium 2,5,7.482,61.767,0.121132644
2388,background,0,5.304,41.463,0.127921279
2388,Airpore Old 1,1,5.384,58.947,0.091336285
2388,Airpore Old 2,2,6.022,49.781,0.120969848
2388,Airpore Old 3,3,7.451,46.015,0.161925459
2388,Airpore Medium 1,4,2.732,19.235,0.142032753
2388,Airpore Medium 2,5,7.04,62.275,0.113046969
2391,background,0,5.313,41.166,0.129062819
2391,Airpore Old 1,1,5.321,58.302,0.091266166
2391,Airpore Old 2,2,5.934,49.894,0.118932136
2391,Airpore Old 3,3,7.53,46.363,0.162413994
2391,Airpore Medium 1,4,2.64,19.129,0.138010351
2391,Airpore Medium 2,5,7.294,62.231,0.117208465
2394,background,0,5.26,41.556,0.126576186
2394,Airpore Old 1,1,5.276,59.235,0.089068963
2394,Airpore Old 2,2,5.999,49.913,0.120189129
2394,Airpore Old 3,3,7.373,46.79,0.157576405
2394,Airpore Medium 1,4,2.643,19.413,0.136145882
2394,Airpore Medium 2,5,7.158,62.341,0.114820102
2397,background,0,5.272,41.643,0.126599909
2397,Airpore Old 1,1,5.303,59.505,0.089118561
2397,Airpore Old 2,2,5.931,49.449,0.119941758
2397,Airpore Old 3,3,7.411,46.653,0.158853664
2397,Airpore Medium 1,4,2.666,19.348,0.13779202
2397,Airpore Medium 2,5,7.249,62.734,0.115551376
2400,background,0,5.373,41.462,0.129588539
2400,Airpore Old 1,1,5.425,59.114,0.091771831
2400,Airpore Old 2,2,5.938,50.483,0.117623755
2400,Airpore Old 3,3,7.491,46.14,0.162353706
2400,Airpore Medium 1,4,2.639,19.438,0.135764996
2400,Airpore Medium 2,5,7.323,62.509,0.11715113
2403,background,0,5.237,41.631,0.125795681
2403,Airpore Old 1,1,5.375,59.596,0.090190617
2403,Airpore Old 2,2,5.943,49.462,0.120152845
2403,Airpore Old 3,3,7.417,46.284,0.160249762
2403,Airpore Medium 1,4,2.46,19.15,0.12845953
2403,Airpore Medium 2,5,7.315,62.436,0.117159972
2406,background,0,5.341,41.48,0.128760849
2406,Airpore Old 1,1,5.343,58.369,0.091538317
2406,Airpore Old 2,2,6.093,49.328,0.12352011
2406,Airpore Old 3,3,7.552,46.373,0.162853385
2406,Airpore Medium 1,4,2.589,19.182,0.134970285
2406,Airpore Medium 2,5,7.265,62.396,0.116433746
2409,background,0,5.238,41.495,0.126232076
2409,Airpore Old 1,1,5.587,58.54,0.095439016
2409,Airpore Old 2,2,5.94,49.881,0.119083419
2409,Airpore Old 3,3,7.609,47.101,0.161546464
2409,Airpore Medium 1,4,2.664,18.901,0.140944924
2409,Airpore Medium 2,5,7.267,62.493,0.116285024
2412,background,0,5.275,41.425,0.127338564
2412,Airpore Old 1,1,5.37,59.116,0.090838352
2412,Airpore Old 2,2,5.97,49.862,0.119730456
2412,Airpore Old 3,3,7.432,46.821,0.158732193
2412,Airpore Medium 1,4,2.635,19.06,0.138247639
2412,Airpore Medium 2,5,7.393,62.679,0.117950191
2415,background,0,5.283,41.813,0.126348265
2415,Airpore Old 1,1,5.194,58.978,0.088066737
2415,Airpore Old 2,2,5.802,49.663,0.116827417
2415,Airpore Old 3,3,7.324,46.383,0.15790268
2415,Airpore Medium 1,4,2.586,19.228,0.134491367
2415,Airpore Medium 2,5,7.41,61.975,0.11956434
2418,background,0,5.251,41.442,0.126707205
2418,Airpore Old 1,1,5.201,58.859,0.088363717
2418,Airpore Old 2,2,5.968,50.575,0.118002966
2418,Airpore Old 3,3,7.324,46.74,0.15669662
2418,Airpore Medium 1,4,2.554,19.666,0.129868809
2418,Airpore Medium 2,5,7.528,62.412,0.12061783
2421,background,0,5.223,41.197,0.126781076
2421,Airpore Old 1,1,5.314,59.201,0.089761997
2421,Airpore Old 2,2,5.803,49.833,0.116448939
2421,Airpore Old 3,3,7.511,46.433,0.161759955
2421,Airpore Medium 1,4,2.628,18.91,0.138974088
2421,Airpore Medium 2,5,7.308,62.263,0.117373079
2424,background,0,5.288,41.562,0.127231606
2424,Airpore Old 1,1,5.222,58.521,0.089232925
2424,Airpore Old 2,2,6.112,49.654,0.123091795
2424,Airpore Old 3,3,7.266,46.338,0.156804351
2424,Airpore Medium 1,4,2.63,19.127,0.137501961
2424,Airpore Medium 2,5,7.17,62.658,0.114430719
2427,background,0,5.316,41.281,0.12877595
2427,Airpore Old 1,1,5.258,58.867,0.089319993
2427,Airpore Old 2,2,5.803,49.897,0.116299577
2427,Airpore Old 3,3,7.227,47.557,0.15196501
2427,Airpore Medium 1,4,2.577,19.433,0.132609479
2427,Airpore Medium 2,5,7.458,62.132,0.120034765
2430,background,0,5.239,41.365,0.126652967
2430,Airpore Old 1,1,5.34,59.237,0.090146361
2430,Airpore Old 2,2,6.066,49.938,0.121470624
2430,Airpore Old 3,3,7.266,46.769,0.155359319
2430,Airpore Medium 1,4,2.646,19.129,0.138324011
2430,Airpore Medium 2,5,7.256,62.303,0.116463092
2433,background,0,5.282,41.338,0.127775896
2433,Airpore Old 1,1,5.281,58.741,0.089903134
2433,Airpore Old 2,2,5.965,49.473,0.120570816
2433,Airpore Old 3,3,7.438,47.367,0.157029155
2433,Airpore Medium 1,4,2.555,19.193,0.133121451
2433,Airpore Medium 2,5,7.039,62.371,0.112856937
2436,background,0,5.242,40.94,0.128041036
2436,Airpore Old 1,1,5.258,58.813,0.089402003
2436,Airpore Old 2,2,5.784,49.572,0.11667877
2436,Airpore Old 3,3,7.46,46.394,0.160796655
2436,Airpore Medium 1,4,2.464,18.864,0.130619169
2436,Airpore Medium 2,5,7.334,62.643,0.11707613
2439,background,0,5.252,41.223,0.127404604
2439,Airpore Old 1,1,5.396,59.001,0.091456077
2439,Airpore Old 2,2,6.229,50.009,0.12455758
2439,Airpore Old 3,3,7.339,46.97,0.156248669
2439,Airpore Medium 1,4,2.507,18.891,0.132708697
2439,Airpore Medium 2,5,7.342,61.68,0.119033722
2442,background,0,5.351,41.32,0.129501452
2442,Airpore Old 1,1,5.515,58.991,0.093488837
2442,Airpore Old 2,2,5.733,49.286,0.116321065
2442,Airpore Old 3,3,7.391,46.685,0.158316376
2442,Airpore Medium 1,4,2.501,19.073,0.131127772
2442,Airpore Medium 2,5,7.44,61.751,0.120483879
2445,background,0,5.265,41.184,0.127840909
2445,Airpore Old 1,1,5.36,59.419,0.090206836
2445,Airpore Old 2,2,6.09,49.972,0.121868246
2445,Airpore Old 3,3,7.32,47.166,0.15519654
2445,Airpore Medium 1,4,2.578,19.016,0.135570046
2445,Airpore Medium 2,5,7.4,62.253,0.118869773
2448,background,0,5.378,41.275,0.13029679
2448,Airpore Old 1,1,5.302,58.786,0.090191542
2448,Airpore Old 2,2,5.726,49.028,0.116790405
2448,Airpore Old 3,3,7.324,46.054,0.159030703
2448,Airpore Medium 1,4,2.636,19.244,0.136977759
2448,Airpore Medium 2,5,7.523,62.905,0.119593037
2451,background,0,5.232,41.258,0.12681177
2451,Airpore Old 1,1,5.413,59.033,0.091694476
2451,Airpore Old 2,2,5.949,49.756,0.11956347
2451,Airpore Old 3,3,7.349,46.265,0.15884578
2451,Airpore Medium 1,4,2.588,18.957,0.136519491
2451,Airpore Medium 2,5,7.31,61.464,0.118931407
2454,background,0,5.321,41.064,0.129578219
2454,Airpore Old 1,1,5.551,59.334,0.093555129
2454,Airpore Old 2,2,5.805,49.304,0.117738926
2454,Airpore Old 3,3,7.303,46.948,0.155555082
2454,Airpore Medium 1,4,2.6,18.716,0.138918572
2454,Airpore Medium 2,5,7.324,61.394,0.119295045
2457,background,0,5.213,41.248,0.126381885
2457,Airpore Old 1,1,5.582,59.208,0.0942778
2457,Airpore Old 2,2,6.142,49.421,0.124279153
2457,Airpore Old 3,3,7.25,46.814,0.154868202
2457,Airpore Medium 1,4,2.687,19.01,0.14134666
2457,Airpore Medium 2,5,7.472,61.757,0.120990333
2460,background,0,5.27,41.525,0.126911499
2460,Airpore Old 1,1,5.237,59.448,0.088093796
2460,Airpore Old 2,2,6.007,49.729,0.120794707
2460,Airpore Old 3,3,7.6,46.69,0.162775755
2460,Airpore Medium 1,4,2.663,18.918,0.140765409
2460,Airpore Medium 2,5,7.336,62.365,0.117630081
2463,background,0,5.228,41.14,0.127078269
2463,Airpore Old 1,1,5.472,59.537,0.091909233
2463,Airpore Old 2,2,5.91,49.247,0.12000731
2463,Airpore Old 3,3,7.534,46.99,0.160331986
2463,Airpore Medium 1,4,2.516,18.807,0.133779976
2463,Airpore Medium 2,5,7.475,61.946,0.120669615
2466,background,0,5.198,41.333,0.125759079
2466,Airpore Old 1,1,5.357,59.786,0.089602917
2466,Airpore Old 2,2,6.022,49.359,0.122004092
2466,Airpore Old 3,3,7.383,46.252,0.15962553
2466,Airpore Medium 1,4,2.674,19.022,0.140574072
2466,Airpore Medium 2,5,7.286,62.423,0.116719799
2469,background,0,5.301,41.124,0.12890283
2469,Airpore Old 1,1,5.404,60.061,0.089975192
2469,Airpore Old 2,2,5.889,50.04,0.117685851
2469,Airpore Old 3,3,7.305,47.336,0.154322292
2469,Airpore Medium 1,4,2.66,19.26,0.138110073
2469,Airpore Medium 2,5,7.258,61.984,0.117094734
2472,background,0,5.156,41.326,0.124764071
2472,Airpore Old 1,1,5.313,58.953,0.09012264
2472,Airpore Old 2,2,5.706,50.28,0.113484487
2472,Airpore Old 3,3,7.364,46.622,0.157951182
2472,Airpore Medium 1,4,2.701,19.441,0.138933182
2472,Airpore Medium 2,5,7.286,62.624,0.116345171
2475,background,0,5.24,41.17,0.127277144
2475,Airpore Old 1,1,5.389,59.02,0.091308031
2475,Airpore Old 2,2,5.684,49.787,0.114166349
2475,Airpore Old 3,3,7.191,47.698,0.150761038
2475,Airpore Medium 1,4,2.51,19.066,0.13164796
2475,Airpore Medium 2,5,7.264,62.771,0.115722228
2478,background,0,5.234,41.37,0.1265168
2478,Airpore Old 1,1,5.383,58.913,0.091372023
2478,Airpore Old 2,2,6.038,49.706,0.121474269
2478,Airpore Old 3,3,7.528,47.119,0.1597657
2478,Airpore Medium 1,4,2.561,19.057,0.134386315
2478,Airpore Medium 2,5,7.293,62.427,0.116824451
2481,background,0,5.215,41.343,0.126139854
2481,Airpore Old 1,1,5.339,59.465,0.089783906
2481,Airpore Old 2,2,5.796,49.794,0.116399566
2481,Airpore Old 3,3,7.205,47.428,0.151914481
2481,Airpore Medium 1,4,2.592,19.227,0.134810423
2481,Airpore Medium 2,5,7.451,62.793,0.118659723
2484,background,0,5.273,41.065,0.128406185
2484,Airpore Old 1,1,5.55,60.009,0.092486127
2484,Airpore Old 2,2,5.833,49.498,0.117843145
2484,Airpore Old 3,3,7.281,46.823,0.155500502
2484,Airpore Medium 1,4,2.572,19.579,0.131365238
2484,Airpore Medium 2,5,7.266,61.475,0.118194388
2487,background,0,5.168,41.221,0.125372989
2487,Airpore Old 1,1,5.056,59.276,0.085295904
2487,Airpore Old 2,2,6.038,49.779,0.121296129
2487,Airpore Old 3,3,7.266,47.014,0.154549709
2487,Airpore Medium 1,4,2.593,18.996,0.136502422
2487,Airpore Medium 2,5,7.263,62.601,0.116020511
2490,background,0,5.208,40.951,0.127176382
2490,Airpore Old 1,1,5.297,59.779,0.088609712
2490,Airpore Old 2,2,5.952,49.601,0.119997581
2490,Airpore Old 3,3,7.226,47.467,0.152232077
2490,Airpore Medium 1,4,2.607,18.575,0.140349933
2490,Airpore Medium 2,5,7.334,62.04,0.118214055
2493,background,0,5.259,41.368,0.127127248
2493,Airpore Old 1,1,5.353,59.237,0.090365819
2493,Airpore Old 2,2,5.921,49.35,0.119979737
2493,Airpore Old 3,3,7.381,46.934,0.157263391
2493,Airpore Medium 1,4,2.614,19.142,0.136558353
2493,Airpore Medium 2,5,7.352,61.776,0.119010619
2496,background,0,5.179,41.22,0.125642892
2496,Airpore Old 1,1,5.35,58.805,0.090978658
2496,Airpore Old 2,2,6.011,49.806,0.12068827
2496,Airpore Old 3,3,7.428,47.47,0.156477775
2496,Airpore Medium 1,4,2.547,18.642,0.136626971
2496,Airpore Medium 2,5,7.104,62.147,0.114309621
2499,background,0,5.25,40.963,0.128164441
2499,Airpore Old 1,1,5.329,59.094,0.09017836
2499,Airpore Old 2,2,5.884,49.41,0.119085205
2499,Airpore Old 3,3,7.381,46.262,0.159547793
2499,Airpore Medium 1,4,2.679,18.795,0.142537909
2499,Airpore Medium 2,5,7.352,61.682,0.119191985
2502,background,0,5.28,41.086,0.128510928
2502,Airpore Old 1,1,5.468,59.226,0.092324317
2502,Airpore Old 2,2,5.993,50.001,0.119857603
2502,Airpore Old 3,3,7.323,46.977,0.155884795
2502,Airpore Medium 1,4,2.643,18.649,0.141723417
2502,Airpore Medium 2,5,7.382,62.357,0.11838286
2505,background,0,5.167,41.2,0.125412621
2505,Airpore Old 1,1,5.152,58.375,0.088256959
2505,Airpore Old 2,2,5.929,50.085,0.118378756
2505,Airpore Old 3,3,7.264,46.857,0.155024863
2505,Airpore Medium 1,4,2.802,18.899,0.148261813
2505,Airpore Medium 2,5,7.435,61.29,0.121308533
2508,background,0,5.256,41.021,0.128129495
2508,Airpore Old 1,1,5.348,59.028,0.090601071
2508,Airpore Old 2,2,6.022,49.591,0.121433325
2508,Airpore Old 3,3,7.413,46.789,0.158434675
2508,Airpore Medium 1,4,2.602,18.811,0.138323321
2508,Airpore Medium 2,5,7.412,62.371,0.11883728
2511,background,0,5.197,40.987,0.126796301
2511,Airpore Old 1,1,5.417,58.411,0.092739381
2511,Airpore Old 2,2,6.149,49.376,0.124534187
2511,Airpore Old 3,3,7.519,47.189,0.159337981
2511,Airpore Medium 1,4,2.526,19.025,0.132772668
2511,Airpore Medium 2,5,7.347,61.841,0.118804677
2514,background,0,5.113,41.241,0.123978565
2514,Airpore Old 1,1,5.209,59.507,0.08753592
2514,Airpore Old 2,2,6.032,49.557,0.121718425
2514,Airpore Old 3,3,7.347,47.142,0.155848288
