Time,ROI_Name,ROI,Mean_Calcium,Mean_Background,Ratio
426,Airpore Old 1,1,9.177,41.155,0.222986271
426,Airpore Old 2,2,8.974,42.47,0.211302096
426,Airpore Old 3,3,9.413,41.801,0.225186
426,Airpore Medium 1,4,9.464,42.89,0.220657496
429,background,0,6.215,41.572,0.149499663
429,Airpore Old 1,1,9.279,40.295,0.230276709
429,Airpore Old 2,2,9.334,42.941,0.217368017
429,Airpore Old 3,3,9.452,42.385,0.223003421
429,Airpore Medium 1,4,9.427,43.42,0.21711193
432,background,0,6.064,41.357,0.146625722
432,Airpore Old 1,1,9.83,41.023,0.239621676
432,Airpore Old 2,2,9.332,42.439,0.21989208
432,Airpore Old 3,3,9.641,42.522,0.226729693
432,Airpore Medium 1,4,9.297,43.485,0.213797861
435,background,0,6.245,41.899,0.149048903
435,Airpore Old 1,1,9.967,41.263,0.241548118
435,Airpore Old 2,2,9.26,42.176,0.219556146
435,Airpore Old 3,3,9.565,42.731,0.223842175
435,Airpore Medium 1,4,9.183,43.541,0.210904665
438,background,0,6.095,41.861,0.145600917
438,Airpore Old 1,1,9.975,40.723,0.244947573
438,Airpore Old 2,2,9.178,42.551,0.215694108
438,Airpore Old 3,3,9.588,42.292,0.226709543
438,Airpore Medium 1,4,9.228,43.131,0.213952841
441,background,0,6.109,41.049,0.148822139
441,Airpore Old 1,1,10.18,41.049,0.247996297
441,Airpore Old 2,2,9.375,42.458,0.220806444
441,Airpore Old 3,3,9.302,42.063,0.221144474
441,Airpore Medium 1,4,9.326,42.488,0.21949727
444,background,0,6.277,40.767,0.153972576
444,Airpore Old 1,1,10.169,40.926,0.248472853
444,Airpore Old 2,2,9.16,41.931,0.218454127
444,Airpore Old 3,3,9.725,42.376,0.229493109
444,Airpore Medium 1,4,9.348,42.493,0.219989175
447,background,0,6.125,41.016,0.149331968
447,Airpore Old 1,1,9.748,40.757,0.239173639
447,Airpore Old 2,2,8.903,42.293,0.210507649
447,Airpore Old 3,3,9.561,41.759,0.228956632
447,Airpore Medium 1,4,9.302,42.1,0.220950119
450,background,0,6.118,40.879,0.149661195
450,Airpore Old 1,1,9.404,40.414,0.232691642
450,Airpore Old 2,2,8.996,42.082,0.21377311
450,Airpore Old 3,3,9.6,42.472,0.226031268
450,Airpore Medium 1,4,9.144,42.351,0.215909896
453,background,0,6.282,41.294,0.152128639
453,Airpore Old 1,1,9.335,40.592,0.229971423
453,Airpore Old 2,2,9.145,42.263,0.216383125
453,Airpore Old 3,3,9.485,42.283,0.224321831
453,Airpore Medium 1,4,9.095,42.641,0.213292371
456,background,0,6.111,41.186,0.148375662
456,Airpore Old 1,1,9.063,41.098,0.22052168
456,Airpore Old 2,2,8.795,42.259,0.208121347
456,Airpore Old 3,3,9.357,42.699,0.219138622
456,Airpore Medium 1,4,9.29,42.828,0.216914168
459,background,0,6.149,41.329,0.148781727
459,Airpore Old 1,1,9.341,41.018,0.22772929
459,Airpore Old 2,2,8.815,42.704,0.206420944
459,Airpore Old 3,3,9.18,42.496,0.216020331
459,Airpore Medium 1,4,9.383,43.048,0.217965991
462,background,0,6.152,41.324,0.148872326
462,Airpore Old 1,1,9.245,40.367,0.229023707
462,Airpore Old 2,2,8.901,42.727,0.208322606
462,Airpore Old 3,3,9.331,42.445,0.219837437
462,Airpore Medium 1,4,9.895,42.592,0.232320624
465,background,0,6.171,41.618,0.148277188
465,Airpore Old 1,1,8.892,40.738,0.218272866
465,Airpore Old 2,2,8.78,42.301,0.207560105
465,Airpore Old 3,3,9.016,42.469,0.212296028
465,Airpore Medium 1,4,9.651,42.71,0.225965816
468,background,0,6.122,41.326,0.148139186
468,Airpore Old 1,1,8.772,40.702,0.215517665
468,Airpore Old 2,2,9.006,42.303,0.212892703
468,Airpore Old 3,3,8.799,42.34,0.207817667
468,Airpore Medium 1,4,9.459,43.233,0.218791201
471,background,0,6.158,41.394,0.148765522
471,Airpore Old 1,1,9.007,41.068,0.219319178
471,Airpore Old 2,2,8.755,42.075,0.208080808
471,Airpore Old 3,3,8.88,42.21,0.210376688
471,Airpore Medium 1,4,9.177,42.72,0.214817416
474,background,0,6.194,41.494,0.149274594
474,Airpore Old 1,1,8.929,41.159,0.216939187
474,Airpore Old 2,2,8.834,42.509,0.207814816
474,Airpore Old 3,3,8.702,42.152,0.206443348
474,Airpore Medium 1,4,9.204,42.635,0.215878973
477,background,0,6.226,41.234,0.1509919
477,Airpore Old 1,1,9.129,40.862,0.223410504
477,Airpore Old 2,2,8.874,42.464,0.208977016
477,Airpore Old 3,3,8.958,42.11,0.212728568
477,Airpore Medium 1,4,9.285,42.597,0.217973097
480,background,0,6.177,41.059,0.150442047
480,Airpore Old 1,1,9.18,40.814,0.224922821
480,Airpore Old 2,2,8.839,42.194,0.209484761
480,Airpore Old 3,3,8.951,42.358,0.211317815
480,Airpore Medium 1,4,9.014,43.083,0.209224056
483,background,0,6.203,41.058,0.151078961
483,Airpore Old 1,1,8.863,41.169,0.215283344
483,Airpore Old 2,2,8.769,42.292,0.207344179
483,Airpore Old 3,3,8.978,41.296,0.217406044
483,Airpore Medium 1,4,9.162,42.378,0.216197083
486,background,0,6.113,41.005,0.149079381
486,Airpore Old 1,1,9.069,40.491,0.223975698
486,Airpore Old 2,2,8.926,42.156,0.211737356
486,Airpore Old 3,3,8.994,41.907,0.214618083
486,Airpore Medium 1,4,9.19,42.053,0.218533755
489,background,0,6.107,41.372,0.147611911
489,Airpore Old 1,1,8.82,40.436,0.218122465
489,Airpore Old 2,2,8.868,42.075,0.210766488
489,Airpore Old 3,3,8.752,42.439,0.206225406
489,Airpore Medium 1,4,9.073,42.483,0.21356778
492,background,0,6.254,40.715,0.153604323
492,Airpore Old 1,1,8.969,40.041,0.223995405
492,Airpore Old 2,2,9.014,41.943,0.214910712
492,Airpore Old 3,3,8.838,41.453,0.213205317
492,Airpore Medium 1,4,8.92,42.331,0.210720276
495,background,0,6.23,41.146,0.151412045
495,Airpore Old 1,1,9.253,40.644,0.227659679
495,Airpore Old 2,2,9.103,42.311,0.215144998
495,Airpore Old 3,3,8.775,41.732,0.210270296
495,Airpore Medium 1,4,9.326,42.302,0.220462389
498,background,0,6.072,41.437,0.146535705
498,Airpore Old 1,1,9.072,40.634,0.223261308
498,Airpore Old 2,2,9.315,42.256,0.220442067
498,Airpore Old 3,3,8.908,41.933,0.212434121
498,Airpore Medium 1,4,9.252,42.171,0.219392474
501,background,0,6.077,41.62,0.146011533
501,Airpore Old 1,1,9.063,41.001,0.221043389
501,Airpore Old 2,2,9.002,42.486,0.211881561
501,Airpore Old 3,3,8.806,42.141,0.208965141
501,Airpore Medium 1,4,9.422,42.885,0.219703859
504,background,0,6.108,41.067,0.148732559
504,Airpore Old 1,1,9.084,41.412,0.219356708
504,Airpore Old 2,2,8.871,42.375,0.209345133
504,Airpore Old 3,3,9.014,42.552,0.211834931
504,Airpore Medium 1,4,9.373,42.291,0.22163108
507,background,0,6.035,40.956,0.147353257
507,Airpore Old 1,1,9.043,41.378,0.218546087
507,Airpore Old 2,2,9,42.6,0.211267606
507,Airpore Old 3,3,8.837,42.567,0.207602133
507,Airpore Medium 1,4,10.054,42.345,0.237430629
510,background,0,6.039,41.475,0.145605787
510,Airpore Old 1,1,9.109,40.743,0.223572147
510,Airpore Old 2,2,8.842,42.643,0.207349389
510,Airpore Old 3,3,8.843,42.826,0.206486714
510,Airpore Medium 1,4,10.527,42.473,0.247851576
513,background,0,6.072,41.215,0.147325003
513,Airpore Old 1,1,8.923,41.25,0.216315152
513,Airpore Old 2,2,8.769,42.25,0.207550296
513,Airpore Old 3,3,8.979,41.985,0.213862094
513,Airpore Medium 1,4,10.109,43.083,0.234640113
516,background,0,6.059,40.8,0.148504902
516,Airpore Old 1,1,8.871,40.702,0.217949978
516,Airpore Old 2,2,8.823,42.36,0.208286119
516,Airpore Old 3,3,9.014,42.123,0.213992356
516,Airpore Medium 1,4,10.128,42.566,0.237936381
519,background,0,6.088,41.041,0.148339465
519,Airpore Old 1,1,9.257,41.274,0.22428163
519,Airpore Old 2,2,8.669,42.243,0.205217432
519,Airpore Old 3,3,8.765,41.993,0.208725264
519,Airpore Medium 1,4,9.501,42.494,0.223584506
522,background,0,6.179,41.032,0.150589784
522,Airpore Old 1,1,9.412,40.946,0.229863723
522,Airpore Old 2,2,8.754,42.383,0.206545077
522,Airpore Old 3,3,8.63,41.732,0.206795744
522,Airpore Medium 1,4,9.196,42.881,0.214453954
525,background,0,6.106,41.117,0.148503052
525,Airpore Old 1,1,9.685,40.837,0.237162377
525,Airpore Old 2,2,8.859,42.289,0.209487101
525,Airpore Old 3,3,8.886,42.228,0.210429099
525,Airpore Medium 1,4,9.247,42.328,0.218460593
528,background,0,6.06,40.87,0.148275018
528,Airpore Old 1,1,9.558,41.167,0.232176258
528,Airpore Old 2,2,8.891,42.621,0.208606086
528,Airpore Old 3,3,8.856,41.647,0.212644368
528,Airpore Medium 1,4,9.096,42.446,0.214295811
531,background,0,6.133,40.896,0.149965767
531,Airpore Old 1,1,9.374,40.801,0.229749271
531,Airpore Old 2,2,8.827,42.327,0.20854301
531,Airpore Old 3,3,8.759,41.573,0.21068963
531,Airpore Medium 1,4,8.859,42.456,0.208663086
534,background,0,6.106,40.947,0.149119594
534,Airpore Old 1,1,9.285,40.622,0.228570725
534,Airpore Old 2,2,8.759,42.215,0.207485491
534,Airpore Old 3,3,8.968,42.061,0.213214141
534,Airpore Medium 1,4,9.132,41.855,0.218181818
537,background,0,5.994,41.01,0.146159473
537,Airpore Old 1,1,9.04,40.952,0.220746239
537,Airpore Old 2,2,8.802,41.937,0.209886258
537,Airpore Old 3,3,8.835,42.035,0.210181991
537,Airpore Medium 1,4,9.211,42.111,0.218731448
540,background,0,6.134,40.951,0.149788772
540,Airpore Old 1,1,9.112,40.775,0.223470264
540,Airpore Old 2,2,8.936,42.501,0.210253876
540,Airpore Old 3,3,9.127,42.213,0.216213015
540,Airpore Medium 1,4,9.289,42.235,0.219936072
543,background,0,6.216,41.569,0.149534509
543,Airpore Old 1,1,9.003,40.852,0.220380887
543,Airpore Old 2,2,8.935,42.636,0.209564687
543,Airpore Old 3,3,8.916,41.951,0.21253367
543,Airpore Medium 1,4,9.777,42.243,0.23144663
546,background,0,6.156,41.447,0.148527035
546,Airpore Old 1,1,9.051,40.515,0.223398741
546,Airpore Old 2,2,8.819,42.553,0.207247433
546,Airpore Old 3,3,8.897,41.664,0.213541667
546,Airpore Medium 1,4,9.69,42.092,0.230210016
549,background,0,6.124,41.547,0.147399331
549,Airpore Old 1,1,9.07,41.121,0.220568566
549,Airpore Old 2,2,8.748,42.368,0.206476586
549,Airpore Old 3,3,8.838,42.215,0.209356864
549,Airpore Medium 1,4,9.378,42.829,0.218963786
552,background,0,6.002,41.328,0.145228417
552,Airpore Old 1,1,8.974,41.033,0.21870202
552,Airpore Old 2,2,8.651,42.484,0.203629602
552,Airpore Old 3,3,9.028,41.745,0.216265421
552,Airpore Medium 1,4,9.367,42.546,0.220161707
555,background,0,6.098,41.332,0.147537017
555,Airpore Old 1,1,9.134,40.667,0.224604716
555,Airpore Old 2,2,8.777,42.326,0.20736663
555,Airpore Old 3,3,9.009,41.638,0.216364859
555,Airpore Medium 1,4,9.091,42.583,0.213488951
558,background,0,6.217,41.331,0.150419782
558,Airpore Old 1,1,9.13,41.517,0.219909916
558,Airpore Old 2,2,8.709,42.255,0.206105786
558,Airpore Old 3,3,8.859,41.936,0.211250477
558,Airpore Medium 1,4,9.194,42.91,0.21426241
561,background,0,6.141,41.531,0.14786545
561,Airpore Old 1,1,9.315,41.621,0.223805291
561,Airpore Old 2,2,8.802,42.127,0.208939635
561,Airpore Old 3,3,8.706,42.007,0.207251172
561,Airpore Medium 1,4,9.302,42.526,0.218736773
564,background,0,6.162,41.982,0.14677719
564,Airpore Old 1,1,9.016,41.672,0.216356306
564,Airpore Old 2,2,8.876,42.353,0.209571931
564,Airpore Old 3,3,8.655,41.717,0.207469377
564,Airpore Medium 1,4,9.34,42.489,0.219821601
567,background,0,6.128,41.573,0.147403363
567,Airpore Old 1,1,9.392,41.205,0.227933503
567,Airpore Old 2,2,8.781,42.381,0.207191902
567,Airpore Old 3,3,8.67,41.628,0.208273278
567,Airpore Medium 1,4,9.244,42.58,0.217097229
570,background,0,6.192,41.591,0.148878363
570,Airpore Old 1,1,9.517,40.805,0.233231222
570,Airpore Old 2,2,8.977,42.554,0.210955492
570,Airpore Old 3,3,8.795,41.731,0.210754595
570,Airpore Medium 1,4,9.444,42.119,0.224221848
573,background,0,6.199,41.561,0.149154255
573,Airpore Old 1,1,9.417,40.796,0.230831454
573,Airpore Old 2,2,8.737,42.208,0.206998673
573,Airpore Old 3,3,8.844,41.714,0.212015151
573,Airpore Medium 1,4,10.047,41.639,0.241288215
576,background,0,6.066,40.822,0.148596345
576,Airpore Old 1,1,9.219,41,0.224853659
576,Airpore Old 2,2,8.921,41.791,0.213467014
576,Airpore Old 3,3,8.844,42.347,0.208845963
576,Airpore Medium 1,4,10.238,41.765,0.245133485
579,background,0,6.165,40.514,0.15216962
579,Airpore Old 1,1,8.982,40.842,0.21992067
579,Airpore Old 2,2,9.105,42.068,0.216435295
579,Airpore Old 3,3,9.02,42.213,0.213678251
579,Airpore Medium 1,4,9.727,42.073,0.231193402
582,background,0,6.074,40.93,0.148399707
582,Airpore Old 1,1,9.095,40.573,0.224163853
582,Airpore Old 2,2,9.622,42.195,0.228036497
582,Airpore Old 3,3,8.776,42.275,0.20759314
582,Airpore Medium 1,4,9.707,42.039,0.230904636
585,background,0,6.229,41.173,0.151288466
585,Airpore Old 1,1,9.016,40.855,0.220682903
585,Airpore Old 2,2,9.496,42.107,0.225520697
585,Airpore Old 3,3,9.116,41.969,0.217207939
585,Airpore Medium 1,4,9.625,42.029,0.229008542
588,background,0,6.211,41.707,0.148919846
588,Airpore Old 1,1,9.388,41.156,0.228107688
588,Airpore Old 2,2,9.297,42.317,0.219698939
588,Airpore Old 3,3,9.333,42.871,0.21769961
588,Airpore Medium 1,4,9.501,41.805,0.227269465
591,background,0,6.176,41.9,0.147398568
591,Airpore Old 1,1,9.717,41.529,0.233981073
591,Airpore Old 2,2,9.71,42.645,0.227693751
591,Airpore Old 3,3,9.505,42.817,0.221991265
591,Airpore Medium 1,4,9.097,41.633,0.218504552
594,background,0,6.186,41.976,0.147369926
594,Airpore Old 1,1,9.671,40.773,0.237191279
594,Airpore Old 2,2,10.588,42.504,0.249105966
594,Airpore Old 3,3,9.432,42.394,0.222484314
594,Airpore Medium 1,4,9.108,42.071,0.21649117
597,background,0,6.262,41.612,0.150485437
597,Airpore Old 1,1,9.903,40.732,0.243125798
597,Airpore Old 2,2,11.898,42.578,0.279440086
597,Airpore Old 3,3,9.006,42.571,0.211552465
597,Airpore Medium 1,4,9.102,41.819,0.217652263
600,background,0,6.107,41.39,0.147547717
600,Airpore Old 1,1,10.317,41.594,0.248040583
600,Airpore Old 2,2,11.499,42.895,0.268073202
600,Airpore Old 3,3,9.205,43.121,0.213469075
600,Airpore Medium 1,4,9.853,41.439,0.237771182
603,background,0,5.998,41.231,0.145473066
603,Airpore Old 1,1,9.87,41.757,0.236367555
603,Airpore Old 2,2,9.861,42.287,0.233192234
603,Airpore Old 3,3,9.058,42.039,0.215466591
