"","ROI","Area","Mean","Min","Max","Channel","Frame","Time","SensorName","ROIName"
"10944",4,1068.017,8.881,0,39,1,1095,3282,"GFP","Airpore Medium 1"
"10945",5,2248.08,6.613,0,35,1,1095,3282,"GFP","background"
"10946",1,1068.017,38.604,7,155,2,1095,3282,"RFP","Airpore Old 1"
"10947",2,1068.017,41.387,3,115,2,1095,3282,"RFP","Airpore Old 2"
"10948",3,1068.017,38.759,3,106,2,1095,3282,"RFP","Airpore Old 3"
"10949",4,1068.017,38.517,7,145,2,1095,3282,"RFP","Airpore Medium 1"
"10950",5,2248.08,46.74,0,255,2,1095,3282,"RFP","background"
"10951",1,1068.017,8.227,0,40,1,1096,3285,"GFP","Airpore Old 1"
"10952",2,1068.017,8.438,0,40,1,1096,3285,"GFP","Airpore Old 2"
"10953",3,1068.017,7.948,0,37,1,1096,3285,"GFP","Airpore Old 3"
"10954",4,1068.017,8.996,0,35,1,1096,3285,"GFP","Airpore Medium 1"
"10955",5,2248.08,6.755,0,47,1,1096,3285,"GFP","background"
"10956",1,1068.017,38.557,7,123,2,1096,3285,"RFP","Airpore Old 1"
"10957",2,1068.017,40.804,7,120,2,1096,3285,"RFP","Airpore Old 2"
"10958",3,1068.017,38.709,3,100,2,1096,3285,"RFP","Airpore Old 3"
"10959",4,1068.017,38.25,3,133,2,1096,3285,"RFP","Airpore Medium 1"
"10960",5,2248.08,46.466,3,255,2,1096,3285,"RFP","background"
"10961",1,1068.017,8.201,0,40,1,1097,3288,"GFP","Airpore Old 1"
"10962",2,1068.017,8.225,0,35,1,1097,3288,"GFP","Airpore Old 2"
"10963",3,1068.017,7.763,0,38,1,1097,3288,"GFP","Airpore Old 3"
"10964",4,1068.017,8.814,0,34,1,1097,3288,"GFP","Airpore Medium 1"
"10965",5,2248.08,6.631,0,39,1,1097,3288,"GFP","background"
"10966",1,1068.017,38.661,3,129,2,1097,3288,"RFP","Airpore Old 1"
"10967",2,1068.017,40.744,7,115,2,1097,3288,"RFP","Airpore Old 2"
"10968",3,1068.017,38.925,3,110,2,1097,3288,"RFP","Airpore Old 3"
"10969",4,1068.017,38.413,3,104,2,1097,3288,"RFP","Airpore Medium 1"
"10970",5,2248.08,46.732,3,255,2,1097,3288,"RFP","background"
"10971",1,1068.017,7.966,0,35,1,1098,3291,"GFP","Airpore Old 1"
"10972",2,1068.017,8.359,0,40,1,1098,3291,"GFP","Airpore Old 2"
"10973",3,1068.017,7.711,0,50,1,1098,3291,"GFP","Airpore Old 3"
"10974",4,1068.017,8.807,0,46,1,1098,3291,"GFP","Airpore Medium 1"
"10975",5,2248.08,6.796,0,39,1,1098,3291,"GFP","background"
"10976",1,1068.017,38.64,3,115,2,1098,3291,"RFP","Airpore Old 1"
"10977",2,1068.017,40.799,8,116,2,1098,3291,"RFP","Airpore Old 2"
"10978",3,1068.017,39.009,3,110,2,1098,3291,"RFP","Airpore Old 3"
"10979",4,1068.017,38.653,3,108,2,1098,3291,"RFP","Airpore Medium 1"
"10980",5,2248.08,46.658,3,255,2,1098,3291,"RFP","background"
"10981",1,1068.017,7.943,0,35,1,1099,3294,"GFP","Airpore Old 1"
"10982",2,1068.017,8.118,0,35,1,1099,3294,"GFP","Airpore Old 2"
"10983",3,1068.017,7.583,0,35,1,1099,3294,"GFP","Airpore Old 3"
"10984",4,1068.017,8.881,0,42,1,1099,3294,"GFP","Airpore Medium 1"
"10985",5,2248.08,6.73,0,46,1,1099,3294,"GFP","background"
"10986",1,1068.017,38.269,3,126,2,1099,3294,"RFP","Airpore Old 1"
"10987",2,1068.017,40.537,7,156,2,1099,3294,"RFP","Airpore Old 2"
"10988",3,1068.017,38.591,3,104,2,1099,3294,"RFP","Airpore Old 3"
"10989",4,1068.017,38.51,7,145,2,1099,3294,"RFP","Airpore Medium 1"
"10990",5,2248.08,46.652,3,255,2,1099,3294,"RFP","background"
"10991",1,1068.017,7.902,0,38,1,1100,3297,"GFP","Airpore Old 1"
"10992",2,1068.017,7.946,0,39,1,1100,3297,"GFP","Airpore Old 2"
"10993",3,1068.017,7.65,0,39,1,1100,3297,"GFP","Airpore Old 3"
"10994",4,1068.017,8.936,0,46,1,1100,3297,"GFP","Airpore Medium 1"
"10995",5,2248.08,6.626,0,54,1,1100,3297,"GFP","background"
"10996",1,1068.017,38.64,3,145,2,1100,3297,"RFP","Airpore Old 1"
"10997",2,1068.017,40.741,8,112,2,1100,3297,"RFP","Airpore Old 2"
"10998",3,1068.017,38.82,3,141,2,1100,3297,"RFP","Airpore Old 3"
"10999",4,1068.017,38.576,3,108,2,1100,3297,"RFP","Airpore Medium 1"
"11000",5,2248.08,46.382,3,255,2,1100,3297,"RFP","background"
"11001",1,1068.017,7.888,0,35,1,1101,3300,"GFP","Airpore Old 1"
"11002",2,1068.017,8.144,0,39,1,1101,3300,"GFP","Airpore Old 2"
"11003",3,1068.017,7.738,0,39,1,1101,3300,"GFP","Airpore Old 3"
"11004",4,1068.017,9.002,0,43,1,1101,3300,"GFP","Airpore Medium 1"
"11005",5,2248.08,6.636,0,42,1,1101,3300,"GFP","background"
"11006",1,1068.017,38.555,7,118,2,1101,3300,"RFP","Airpore Old 1"
"11007",2,1068.017,41.454,7,123,2,1101,3300,"RFP","Airpore Old 2"
"11008",3,1068.017,38.812,7,96,2,1101,3300,"RFP","Airpore Old 3"
"11009",4,1068.017,38.505,3,101,2,1101,3300,"RFP","Airpore Medium 1"
"11010",5,2248.08,46.597,3,255,2,1101,3300,"RFP","background"
"11011",1,1068.017,8.107,0,38,1,1102,3303,"GFP","Airpore Old 1"
"11012",2,1068.017,8.133,0,35,1,1102,3303,"GFP","Airpore Old 2"
"11013",3,1068.017,7.843,0,35,1,1102,3303,"GFP","Airpore Old 3"
"11014",4,1068.017,8.805,0,40,1,1102,3303,"GFP","Airpore Medium 1"
"11015",5,2248.08,6.552,0,35,1,1102,3303,"GFP","background"
"11016",1,1068.017,39.151,7,167,2,1102,3303,"RFP","Airpore Old 1"
"11017",2,1068.017,40.759,7,115,2,1102,3303,"RFP","Airpore Old 2"
"11018",3,1068.017,39.684,3,239,2,1102,3303,"RFP","Airpore Old 3"
"11019",4,1068.017,38.75,3,106,2,1102,3303,"RFP","Airpore Medium 1"
"11020",5,2248.08,46.986,3,255,2,1102,3303,"RFP","background"
"11021",1,1068.017,8.08,0,35,1,1103,3306,"GFP","Airpore Old 1"
"11022",2,1068.017,8.292,0,31,1,1103,3306,"GFP","Airpore Old 2"
"11023",3,1068.017,7.889,0,39,1,1103,3306,"GFP","Airpore Old 3"
"11024",4,1068.017,8.678,0,42,1,1103,3306,"GFP","Airpore Medium 1"
"11025",5,2248.08,6.634,0,35,1,1103,3306,"GFP","background"
"11026",1,1068.017,38.783,7,152,2,1103,3306,"RFP","Airpore Old 1"
"11027",2,1068.017,41.145,7,111,2,1103,3306,"RFP","Airpore Old 2"
"11028",3,1068.017,39.115,3,110,2,1103,3306,"RFP","Airpore Old 3"
"11029",4,1068.017,38.436,3,111,2,1103,3306,"RFP","Airpore Medium 1"
"11030",5,2248.08,46.557,3,255,2,1103,3306,"RFP","background"
"11031",1,1068.017,8.06,0,32,1,1104,3309,"GFP","Airpore Old 1"
"11032",2,1068.017,8.061,0,48,1,1104,3309,"GFP","Airpore Old 2"
"11033",3,1068.017,7.734,0,31,1,1104,3309,"GFP","Airpore Old 3"
"11034",4,1068.017,8.917,0,38,1,1104,3309,"GFP","Airpore Medium 1"
"11035",5,2248.08,6.533,0,41,1,1104,3309,"GFP","background"
"11036",1,1068.017,38.859,3,131,2,1104,3309,"RFP","Airpore Old 1"
"11037",2,1068.017,41.092,7,123,2,1104,3309,"RFP","Airpore Old 2"
"11038",3,1068.017,39.385,3,96,2,1104,3309,"RFP","Airpore Old 3"
"11039",4,1068.017,38.43,7,104,2,1104,3309,"RFP","Airpore Medium 1"
"11040",5,2248.08,46.743,7,255,2,1104,3309,"RFP","background"
"11041",1,1068.017,7.901,0,37,1,1105,3312,"GFP","Airpore Old 1"
"11042",2,1068.017,8.366,0,36,1,1105,3312,"GFP","Airpore Old 2"
"11043",3,1068.017,7.759,0,31,1,1105,3312,"GFP","Airpore Old 3"
"11044",4,1068.017,8.964,0,43,1,1105,3312,"GFP","Airpore Medium 1"
"11045",5,2248.08,6.653,0,35,1,1105,3312,"GFP","background"
"11046",1,1068.017,38.414,7,150,2,1105,3312,"RFP","Airpore Old 1"
"11047",2,1068.017,41.204,7,108,2,1105,3312,"RFP","Airpore Old 2"
"11048",3,1068.017,39.063,3,108,2,1105,3312,"RFP","Airpore Old 3"
"11049",4,1068.017,38.738,7,107,2,1105,3312,"RFP","Airpore Medium 1"
"11050",5,2248.08,46.556,3,255,2,1105,3312,"RFP","background"
"11051",1,1068.017,7.936,0,38,1,1106,3315,"GFP","Airpore Old 1"
"11052",2,1068.017,8.178,0,35,1,1106,3315,"GFP","Airpore Old 2"
"11053",3,1068.017,7.848,0,36,1,1106,3315,"GFP","Airpore Old 3"
"11054",4,1068.017,8.708,0,39,1,1106,3315,"GFP","Airpore Medium 1"
"11055",5,2248.08,6.654,0,36,1,1106,3315,"GFP","background"
"11056",1,1068.017,39.31,7,163,2,1106,3315,"RFP","Airpore Old 1"
"11057",2,1068.017,41.191,11,111,2,1106,3315,"RFP","Airpore Old 2"
"11058",3,1068.017,39.151,3,154,2,1106,3315,"RFP","Airpore Old 3"
"11059",4,1068.017,38.804,3,141,2,1106,3315,"RFP","Airpore Medium 1"
"11060",5,2248.08,46.6,3,255,2,1106,3315,"RFP","background"
"11061",1,1068.017,8.092,0,35,1,1107,3318,"GFP","Airpore Old 1"
"11062",2,1068.017,8.064,0,40,1,1107,3318,"GFP","Airpore Old 2"
"11063",3,1068.017,7.877,0,46,1,1107,3318,"GFP","Airpore Old 3"
"11064",4,1068.017,8.626,0,43,1,1107,3318,"GFP","Airpore Medium 1"
"11065",5,2248.08,6.78,0,34,1,1107,3318,"GFP","background"
"11066",1,1068.017,38.594,7,140,2,1107,3318,"RFP","Airpore Old 1"
"11067",2,1068.017,40.724,11,106,2,1107,3318,"RFP","Airpore Old 2"
"11068",3,1068.017,38.995,7,115,2,1107,3318,"RFP","Airpore Old 3"
"11069",4,1068.017,38.8,3,103,2,1107,3318,"RFP","Airpore Medium 1"
"11070",5,2248.08,46.59,3,255,2,1107,3318,"RFP","background"
"11071",1,1068.017,8.174,0,35,1,1108,3321,"GFP","Airpore Old 1"
"11072",2,1068.017,8.379,0,43,1,1108,3321,"GFP","Airpore Old 2"
"11073",3,1068.017,7.903,0,39,1,1108,3321,"GFP","Airpore Old 3"
"11074",4,1068.017,9,0,43,1,1108,3321,"GFP","Airpore Medium 1"
"11075",5,2248.08,6.727,0,43,1,1108,3321,"GFP","background"
"11076",1,1068.017,39.003,3,171,2,1108,3321,"RFP","Airpore Old 1"
"11077",2,1068.017,40.538,7,115,2,1108,3321,"RFP","Airpore Old 2"
"11078",3,1068.017,38.992,7,123,2,1108,3321,"RFP","Airpore Old 3"
"11079",4,1068.017,38.625,7,103,2,1108,3321,"RFP","Airpore Medium 1"
"11080",5,2248.08,46.973,7,255,2,1108,3321,"RFP","background"
"11081",1,1068.017,8.181,0,32,1,1109,3324,"GFP","Airpore Old 1"
"11082",2,1068.017,8.206,0,39,1,1109,3324,"GFP","Airpore Old 2"
"11083",3,1068.017,8.17,0,36,1,1109,3324,"GFP","Airpore Old 3"
"11084",4,1068.017,8.94,0,40,1,1109,3324,"GFP","Airpore Medium 1"
"11085",5,2248.08,6.624,0,52,1,1109,3324,"GFP","background"
"11086",1,1068.017,38.823,7,130,2,1109,3324,"RFP","Airpore Old 1"
"11087",2,1068.017,40.838,8,130,2,1109,3324,"RFP","Airpore Old 2"
"11088",3,1068.017,39.035,3,119,2,1109,3324,"RFP","Airpore Old 3"
"11089",4,1068.017,38.45,0,127,2,1109,3324,"RFP","Airpore Medium 1"
"11090",5,2248.08,46.761,7,255,2,1109,3324,"RFP","background"
"11091",1,1068.017,8.016,0,39,1,1110,3327,"GFP","Airpore Old 1"
"11092",2,1068.017,8.423,0,39,1,1110,3327,"GFP","Airpore Old 2"
"11093",3,1068.017,7.979,0,46,1,1110,3327,"GFP","Airpore Old 3"
"11094",4,1068.017,8.808,0,39,1,1110,3327,"GFP","Airpore Medium 1"
"11095",5,2248.08,6.584,0,44,1,1110,3327,"GFP","background"
"11096",1,1068.017,38.422,3,108,2,1110,3327,"RFP","Airpore Old 1"
"11097",2,1068.017,41.012,3,115,2,1110,3327,"RFP","Airpore Old 2"
"11098",3,1068.017,38.803,3,91,2,1110,3327,"RFP","Airpore Old 3"
"11099",4,1068.017,38.612,3,108,2,1110,3327,"RFP","Airpore Medium 1"
"11100",5,2248.08,46.438,3,255,2,1110,3327,"RFP","background"
"11101",1,1068.017,7.977,0,36,1,1111,3330,"GFP","Airpore Old 1"
"11102",2,1068.017,8.51,0,36,1,1111,3330,"GFP","Airpore Old 2"
"11103",3,1068.017,8.288,0,39,1,1111,3330,"GFP","Airpore Old 3"
"11104",4,1068.017,8.876,0,39,1,1111,3330,"GFP","Airpore Medium 1"
"11105",5,2248.08,6.48,0,43,1,1111,3330,"GFP","background"
"11106",1,1068.017,38.794,7,142,2,1111,3330,"RFP","Airpore Old 1"
"11107",2,1068.017,40.322,7,186,2,1111,3330,"RFP","Airpore Old 2"
"11108",3,1068.017,38.298,3,107,2,1111,3330,"RFP","Airpore Old 3"
"11109",4,1068.017,38.432,7,102,2,1111,3330,"RFP","Airpore Medium 1"
"11110",5,2248.08,46.697,3,255,2,1111,3330,"RFP","background"
"11111",1,1068.017,7.86,0,40,1,1112,3333,"GFP","Airpore Old 1"
"11112",2,1068.017,8.517,0,47,1,1112,3333,"GFP","Airpore Old 2"
"11113",3,1068.017,7.958,0,34,1,1112,3333,"GFP","Airpore Old 3"
"11114",4,1068.017,9.152,0,60,1,1112,3333,"GFP","Airpore Medium 1"
"11115",5,2248.08,6.62,0,39,1,1112,3333,"GFP","background"
"11116",1,1068.017,38.951,3,147,2,1112,3333,"RFP","Airpore Old 1"
"11117",2,1068.017,40.524,7,103,2,1112,3333,"RFP","Airpore Old 2"
"11118",3,1068.017,38.362,3,112,2,1112,3333,"RFP","Airpore Old 3"
"11119",4,1068.017,38.524,3,157,2,1112,3333,"RFP","Airpore Medium 1"
"11120",5,2248.08,46.465,3,255,2,1112,3333,"RFP","background"
"11121",1,1068.017,8.059,0,35,1,1113,3336,"GFP","Airpore Old 1"
"11122",2,1068.017,8.416,0,35,1,1113,3336,"GFP","Airpore Old 2"
"11123",3,1068.017,7.859,0,46,1,1113,3336,"GFP","Airpore Old 3"
"11124",4,1068.017,9.149,0,43,1,1113,3336,"GFP","Airpore Medium 1"
"11125",5,2248.08,6.56,0,35,1,1113,3336,"GFP","background"
"11126",1,1068.017,38.871,7,137,2,1113,3336,"RFP","Airpore Old 1"
"11127",2,1068.017,40.839,3,129,2,1113,3336,"RFP","Airpore Old 2"
"11128",3,1068.017,38.799,3,96,2,1113,3336,"RFP","Airpore Old 3"
"11129",4,1068.017,38.539,7,115,2,1113,3336,"RFP","Airpore Medium 1"
"11130",5,2248.08,46.216,7,255,2,1113,3336,"RFP","background"
"11131",1,1068.017,8.001,0,36,1,1114,3339,"GFP","Airpore Old 1"
"11132",2,1068.017,8.469,0,43,1,1114,3339,"GFP","Airpore Old 2"
"11133",3,1068.017,7.927,0,36,1,1114,3339,"GFP","Airpore Old 3"
"11134",4,1068.017,9.188,0,39,1,1114,3339,"GFP","Airpore Medium 1"
"11135",5,2248.08,6.669,0,35,1,1114,3339,"GFP","background"
"11136",1,1068.017,38.389,7,122,2,1114,3339,"RFP","Airpore Old 1"
"11137",2,1068.017,40.497,7,128,2,1114,3339,"RFP","Airpore Old 2"
"11138",3,1068.017,38.31,3,139,2,1114,3339,"RFP","Airpore Old 3"
"11139",4,1068.017,37.903,3,96,2,1114,3339,"RFP","Airpore Medium 1"
"11140",5,2248.08,46.577,3,255,2,1114,3339,"RFP","background"
"11141",1,1068.017,8.163,0,36,1,1115,3342,"GFP","Airpore Old 1"
"11142",2,1068.017,8.789,0,39,1,1115,3342,"GFP","Airpore Old 2"
"11143",3,1068.017,7.822,0,48,1,1115,3342,"GFP","Airpore Old 3"
"11144",4,1068.017,9.09,0,46,1,1115,3342,"GFP","Airpore Medium 1"
"11145",5,2248.08,6.701,0,36,1,1115,3342,"GFP","background"
"11146",1,1068.017,38.135,7,167,2,1115,3342,"RFP","Airpore Old 1"
"11147",2,1068.017,41.171,3,118,2,1115,3342,"RFP","Airpore Old 2"
"11148",3,1068.017,38.6,3,108,2,1115,3342,"RFP","Airpore Old 3"
"11149",4,1068.017,38.59,3,119,2,1115,3342,"RFP","Airpore Medium 1"
"11150",5,2248.08,46.811,7,255,2,1115,3342,"RFP","background"
"11151",1,1068.017,8.069,0,35,1,1116,3345,"GFP","Airpore Old 1"
"11152",2,1068.017,9.235,0,51,1,1116,3345,"GFP","Airpore Old 2"
"11153",3,1068.017,7.724,0,28,1,1116,3345,"GFP","Airpore Old 3"
"11154",4,1068.017,9.085,0,49,1,1116,3345,"GFP","Airpore Medium 1"
"11155",5,2248.08,6.655,0,36,1,1116,3345,"GFP","background"
"11156",1,1068.017,38.48,3,155,2,1116,3345,"RFP","Airpore Old 1"
"11157",2,1068.017,41.047,7,123,2,1116,3345,"RFP","Airpore Old 2"
"11158",3,1068.017,39.053,3,104,2,1116,3345,"RFP","Airpore Old 3"
"11159",4,1068.017,38.535,7,113,2,1116,3345,"RFP","Airpore Medium 1"
"11160",5,2248.08,46.796,3,255,2,1116,3345,"RFP","background"
"11161",1,1068.017,8.035,0,39,1,1117,3348,"GFP","Airpore Old 1"
"11162",2,1068.017,9.289,0,46,1,1117,3348,"GFP","Airpore Old 2"
"11163",3,1068.017,7.869,0,37,1,1117,3348,"GFP","Airpore Old 3"
"11164",4,1068.017,8.939,0,39,1,1117,3348,"GFP","Airpore Medium 1"
"11165",5,2248.08,6.844,0,40,1,1117,3348,"GFP","background"
"11166",1,1068.017,38.456,3,124,2,1117,3348,"RFP","Airpore Old 1"
"11167",2,1068.017,41.097,7,127,2,1117,3348,"RFP","Airpore Old 2"
"11168",3,1068.017,39.427,3,255,2,1117,3348,"RFP","Airpore Old 3"
"11169",4,1068.017,38.408,0,92,2,1117,3348,"RFP","Airpore Medium 1"
"11170",5,2248.08,46.636,3,255,2,1117,3348,"RFP","background"
"11171",1,1068.017,8.506,0,54,1,1118,3351,"GFP","Airpore Old 1"
"11172",2,1068.017,8.798,0,35,1,1118,3351,"GFP","Airpore Old 2"
"11173",3,1068.017,8.077,0,35,1,1118,3351,"GFP","Airpore Old 3"
"11174",4,1068.017,8.737,0,43,1,1118,3351,"GFP","Airpore Medium 1"
"11175",5,2248.08,6.676,0,36,1,1118,3351,"GFP","background"
"11176",1,1068.017,38.582,7,121,2,1118,3351,"RFP","Airpore Old 1"
"11177",2,1068.017,41.276,11,121,2,1118,3351,"RFP","Airpore Old 2"
"11178",3,1068.017,38.765,3,105,2,1118,3351,"RFP","Airpore Old 3"
"11179",4,1068.017,39.143,3,109,2,1118,3351,"RFP","Airpore Medium 1"
"11180",5,2248.08,46.741,7,255,2,1118,3351,"RFP","background"
"11181",1,1068.017,9.077,0,55,1,1119,3354,"GFP","Airpore Old 1"
"11182",2,1068.017,8.434,0,36,1,1119,3354,"GFP","Airpore Old 2"
"11183",3,1068.017,7.808,0,43,1,1119,3354,"GFP","Airpore Old 3"
"11184",4,1068.017,8.657,0,42,1,1119,3354,"GFP","Airpore Medium 1"
"11185",5,2248.08,6.59,0,31,1,1119,3354,"GFP","background"
"11186",1,1068.017,38.292,7,116,2,1119,3354,"RFP","Airpore Old 1"
"11187",2,1068.017,40.624,3,114,2,1119,3354,"RFP","Airpore Old 2"
"11188",3,1068.017,38.724,3,108,2,1119,3354,"RFP","Airpore Old 3"
"11189",4,1068.017,38.626,3,133,2,1119,3354,"RFP","Airpore Medium 1"
"11190",5,2248.08,46.557,7,255,2,1119,3354,"RFP","background"
"11191",1,1068.017,8.827,0,55,1,1120,3357,"GFP","Airpore Old 1"
"11192",2,1068.017,8.336,0,43,1,1120,3357,"GFP","Airpore Old 2"
"11193",3,1068.017,8.147,0,43,1,1120,3357,"GFP","Airpore Old 3"
"11194",4,1068.017,8.731,0,42,1,1120,3357,"GFP","Airpore Medium 1"
"11195",5,2248.08,6.71,0,39,1,1120,3357,"GFP","background"
"11196",1,1068.017,38.697,7,149,2,1120,3357,"RFP","Airpore Old 1"
"11197",2,1068.017,41.348,8,111,2,1120,3357,"RFP","Airpore Old 2"
"11198",3,1068.017,38.757,3,107,2,1120,3357,"RFP","Airpore Old 3"
"11199",4,1068.017,38.8,3,103,2,1120,3357,"RFP","Airpore Medium 1"
"11200",5,2248.08,46.483,3,255,2,1120,3357,"RFP","background"
"11201",1,1068.017,8.205,0,56,1,1121,3360,"GFP","Airpore Old 1"
"11202",2,1068.017,8.506,0,37,1,1121,3360,"GFP","Airpore Old 2"
"11203",3,1068.017,8.11,0,35,1,1121,3360,"GFP","Airpore Old 3"
"11204",4,1068.017,8.472,0,43,1,1121,3360,"GFP","Airpore Medium 1"
"11205",5,2248.08,6.655,0,35,1,1121,3360,"GFP","background"
"11206",1,1068.017,39.212,3,142,2,1121,3360,"RFP","Airpore Old 1"
"11207",2,1068.017,40.873,7,128,2,1121,3360,"RFP","Airpore Old 2"
"11208",3,1068.017,39.135,3,108,2,1121,3360,"RFP","Airpore Old 3"
"11209",4,1068.017,38.93,7,103,2,1121,3360,"RFP","Airpore Medium 1"
"11210",5,2248.08,46.71,3,255,2,1121,3360,"RFP","background"
"11211",1,1068.017,8.243,0,35,1,1122,3363,"GFP","Airpore Old 1"
"11212",2,1068.017,8.479,0,43,1,1122,3363,"GFP","Airpore Old 2"
"11213",3,1068.017,8.175,0,39,1,1122,3363,"GFP","Airpore Old 3"
"11214",4,1068.017,8.839,0,43,1,1122,3363,"GFP","Airpore Medium 1"
"11215",5,2248.08,6.84,0,39,1,1122,3363,"GFP","background"
"11216",1,1068.017,38.95,7,112,2,1122,3363,"RFP","Airpore Old 1"
"11217",2,1068.017,40.923,3,109,2,1122,3363,"RFP","Airpore Old 2"
"11218",3,1068.017,39.266,7,109,2,1122,3363,"RFP","Airpore Old 3"
"11219",4,1068.017,39.035,3,99,2,1122,3363,"RFP","Airpore Medium 1"
"11220",5,2248.08,46.825,3,255,2,1122,3363,"RFP","background"
"11221",1,1068.017,8.512,0,35,1,1123,3366,"GFP","Airpore Old 1"
"11222",2,1068.017,8.359,0,32,1,1123,3366,"GFP","Airpore Old 2"
"11223",3,1068.017,8.649,0,39,1,1123,3366,"GFP","Airpore Old 3"
"11224",4,1068.017,8.643,0,44,1,1123,3366,"GFP","Airpore Medium 1"
"11225",5,2248.08,6.764,0,36,1,1123,3366,"GFP","background"
"11226",1,1068.017,38.803,3,116,2,1123,3366,"RFP","Airpore Old 1"
"11227",2,1068.017,41.131,7,119,2,1123,3366,"RFP","Airpore Old 2"
"11228",3,1068.017,39.121,7,115,2,1123,3366,"RFP","Airpore Old 3"
"11229",4,1068.017,39.035,3,122,2,1123,3366,"RFP","Airpore Medium 1"
"11230",5,2248.08,47.093,7,255,2,1123,3366,"RFP","background"
"11231",1,1068.017,8.728,0,42,1,1124,3369,"GFP","Airpore Old 1"
"11232",2,1068.017,8.375,0,36,1,1124,3369,"GFP","Airpore Old 2"
"11233",3,1068.017,8.247,0,35,1,1124,3369,"GFP","Airpore Old 3"
"11234",4,1068.017,8.618,0,43,1,1124,3369,"GFP","Airpore Medium 1"
"11235",5,2248.08,6.777,0,60,1,1124,3369,"GFP","background"
"11236",1,1068.017,38.535,7,131,2,1124,3369,"RFP","Airpore Old 1"
"11237",2,1068.017,40.789,7,98,2,1124,3369,"RFP","Airpore Old 2"
"11238",3,1068.017,39.411,3,111,2,1124,3369,"RFP","Airpore Old 3"
"11239",4,1068.017,38.649,3,125,2,1124,3369,"RFP","Airpore Medium 1"
"11240",5,2248.08,46.866,7,255,2,1124,3369,"RFP","background"
"11241",1,1068.017,8.967,0,43,1,1125,3372,"GFP","Airpore Old 1"
"11242",2,1068.017,8.366,0,40,1,1125,3372,"GFP","Airpore Old 2"
"11243",3,1068.017,8.246,0,39,1,1125,3372,"GFP","Airpore Old 3"
"11244",4,1068.017,8.583,0,43,1,1125,3372,"GFP","Airpore Medium 1"
"11245",5,2248.08,6.669,0,36,1,1125,3372,"GFP","background"
"11246",1,1068.017,38.889,8,169,2,1125,3372,"RFP","Airpore Old 1"
"11247",2,1068.017,41.012,7,111,2,1125,3372,"RFP","Airpore Old 2"
"11248",3,1068.017,38.638,7,115,2,1125,3372,"RFP","Airpore Old 3"
"11249",4,1068.017,38.776,7,112,2,1125,3372,"RFP","Airpore Medium 1"
"11250",5,2248.08,46.56,3,255,2,1125,3372,"RFP","background"
"11251",1,1068.017,8.815,0,43,1,1126,3375,"GFP","Airpore Old 1"
"11252",2,1068.017,8.278,0,39,1,1126,3375,"GFP","Airpore Old 2"
"11253",3,1068.017,8.276,0,39,1,1126,3375,"GFP","Airpore Old 3"
"11254",4,1068.017,8.708,0,53,1,1126,3375,"GFP","Airpore Medium 1"
"11255",5,2248.08,6.71,0,39,1,1126,3375,"GFP","background"
"11256",1,1068.017,38.382,7,143,2,1126,3375,"RFP","Airpore Old 1"
"11257",2,1068.017,41.166,7,109,2,1126,3375,"RFP","Airpore Old 2"
"11258",3,1068.017,38.328,3,120,2,1126,3375,"RFP","Airpore Old 3"
"11259",4,1068.017,38.389,3,112,2,1126,3375,"RFP","Airpore Medium 1"
"11260",5,2248.08,46.609,3,255,2,1126,3375,"RFP","background"
"11261",1,1068.017,8.61,0,39,1,1127,3378,"GFP","Airpore Old 1"
"11262",2,1068.017,8.347,0,48,1,1127,3378,"GFP","Airpore Old 2"
"11263",3,1068.017,8.067,0,39,1,1127,3378,"GFP","Airpore Old 3"
"11264",4,1068.017,9.039,0,39,1,1127,3378,"GFP","Airpore Medium 1"
"11265",5,2248.08,6.656,0,44,1,1127,3378,"GFP","background"
"11266",1,1068.017,37.913,7,115,2,1127,3378,"RFP","Airpore Old 1"
"11267",2,1068.017,40.518,7,107,2,1127,3378,"RFP","Airpore Old 2"
"11268",3,1068.017,38.942,3,124,2,1127,3378,"RFP","Airpore Old 3"
"11269",4,1068.017,38.774,3,104,2,1127,3378,"RFP","Airpore Medium 1"
"11270",5,2248.08,46.633,3,255,2,1127,3378,"RFP","background"
"11271",1,1068.017,8.495,0,40,1,1128,3381,"GFP","Airpore Old 1"
"11272",2,1068.017,8.461,0,50,1,1128,3381,"GFP","Airpore Old 2"
"11273",3,1068.017,7.703,0,31,1,1128,3381,"GFP","Airpore Old 3"
"11274",4,1068.017,9.066,0,46,1,1128,3381,"GFP","Airpore Medium 1"
"11275",5,2248.08,6.721,0,51,1,1128,3381,"GFP","background"
"11276",1,1068.017,38.592,7,139,2,1128,3381,"RFP","Airpore Old 1"
"11277",2,1068.017,40.728,8,143,2,1128,3381,"RFP","Airpore Old 2"
"11278",3,1068.017,38.994,3,107,2,1128,3381,"RFP","Airpore Old 3"
"11279",4,1068.017,38.233,3,95,2,1128,3381,"RFP","Airpore Medium 1"
"11280",5,2248.08,46.511,3,255,2,1128,3381,"RFP","background"
"11281",1,1068.017,8.339,0,39,1,1129,3384,"GFP","Airpore Old 1"
"11282",2,1068.017,8.237,0,36,1,1129,3384,"GFP","Airpore Old 2"
"11283",3,1068.017,7.572,0,42,1,1129,3384,"GFP","Airpore Old 3"
"11284",4,1068.017,9.225,0,69,1,1129,3384,"GFP","Airpore Medium 1"
"11285",5,2248.08,6.671,0,35,1,1129,3384,"GFP","background"
