"Sample","Time","ROI_Name","Mean_Calcium","Mean_Background","Ratio","File_Name"
"cngc3",3117,"background",4.848,37.948,0.127753768,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3117,"Airpore Old 1",5.26,57.932,0.090796106,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3117,"Airpore Old 2",6.023,48.602,0.123924941,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3117,"Airpore Old 3",7.153,46.302,0.154485767,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3117,"Airpore Medium 1",2.295,16.899,0.135806852,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3117,"Airpore Medium 2",7.361,59.904,0.122879941,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3120,"background",4.867,38.326,0.126989511,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3120,"Airpore Old 1",5.352,58.882,0.090893652,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3120,"Airpore Old 2",5.741,48.557,0.118232181,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3120,"Airpore Old 3",7.061,45.564,0.154968835,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3120,"Airpore Medium 1",2.388,16.998,0.140487116,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3120,"Airpore Medium 2",7.112,60.9,0.116781609,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3123,"background",4.797,38.307,0.125225155,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3123,"Airpore Old 1",5.31,58.714,0.090438396,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3123,"Airpore Old 2",5.953,48.791,0.122010207,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3123,"Airpore Old 3",6.913,45.886,0.150655973,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3123,"Airpore Medium 1",2.4,16.98,0.141342756,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3123,"Airpore Medium 2",7.331,59.381,0.123456998,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3126,"background",4.876,37.971,0.128413789,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3126,"Airpore Old 1",5.531,58.96,0.093809362,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3126,"Airpore Old 2",6.199,49.679,0.124781095,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3126,"Airpore Old 3",6.794,45.769,0.148441085,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3126,"Airpore Medium 1",2.371,16.955,0.139840755,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3126,"Airpore Medium 2",7.244,59.528,0.121690633,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3129,"background",4.753,38.247,0.124271185,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3129,"Airpore Old 1",5.468,59.29,0.092224658,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3129,"Airpore Old 2",5.946,48.747,0.121976737,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3129,"Airpore Old 3",7.185,45.923,0.156457549,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3129,"Airpore Medium 1",2.337,16.86,0.1386121,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3129,"Airpore Medium 2",7.227,60.229,0.11999203,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3132,"background",4.795,37.87,0.126617375,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3132,"Airpore Old 1",5.3,58.588,0.090462211,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3132,"Airpore Old 2",5.977,48.824,0.122419302,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3132,"Airpore Old 3",7.118,45.377,0.156863609,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3132,"Airpore Medium 1",2.441,16.92,0.144267139,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3132,"Airpore Medium 2",7.299,59.214,0.123264768,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3135,"background",4.889,38.331,0.127546894,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3135,"Airpore Old 1",5.383,59.008,0.091224919,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3135,"Airpore Old 2",6.09,48.589,0.12533701,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3135,"Airpore Old 3",6.898,46.131,0.149530684,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3135,"Airpore Medium 1",2.299,17.066,0.134712293,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3135,"Airpore Medium 2",7.275,59.417,0.122439706,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3138,"background",4.815,38.161,0.126175939,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3138,"Airpore Old 1",5.308,59.193,0.089672765,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3138,"Airpore Old 2",6.081,48.515,0.125342678,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3138,"Airpore Old 3",7.048,46.679,0.150988667,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3138,"Airpore Medium 1",2.467,16.943,0.145605855,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3138,"Airpore Medium 2",7.379,59.569,0.123873156,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3141,"background",4.837,37.855,0.127777044,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3141,"Airpore Old 1",5.303,58.974,0.089920982,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3141,"Airpore Old 2",6.27,48.66,0.128853268,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3141,"Airpore Old 3",7.025,45.629,0.153959105,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3141,"Airpore Medium 1",2.367,16.685,0.14186395,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3141,"Airpore Medium 2",7.112,59.559,0.119411004,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3144,"background",4.793,37.921,0.126394346,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3144,"Airpore Old 1",5.27,58.263,0.090451916,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3144,"Airpore Old 2",6.164,48.237,0.127785725,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3144,"Airpore Old 3",7.038,46.194,0.152357449,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3144,"Airpore Medium 1",2.253,16.9,0.133313609,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3144,"Airpore Medium 2",7.087,59.287,0.119537167,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3147,"background",4.724,38.023,0.124240591,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3147,"Airpore Old 1",5.37,59.253,0.090628323,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3147,"Airpore Old 2",6.116,48.499,0.126105693,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3147,"Airpore Old 3",7.039,46.436,0.151584977,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3147,"Airpore Medium 1",2.313,17.018,0.135914914,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3147,"Airpore Medium 2",7.029,59.731,0.117677588,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3150,"background",4.796,37.823,0.126801153,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3150,"Airpore Old 1",5.297,57.969,0.091376425,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3150,"Airpore Old 2",6.197,49.045,0.126353349,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3150,"Airpore Old 3",7.09,45.721,0.155070974,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3150,"Airpore Medium 1",2.302,17.061,0.134927613,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3150,"Airpore Medium 2",7.143,58.646,0.121798588,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3153,"background",4.733,37.659,0.125680448,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3153,"Airpore Old 1",5.533,58.913,0.09391815,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3153,"Airpore Old 2",5.884,48.273,0.121890083,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3153,"Airpore Old 3",7.074,45.159,0.156646516,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3153,"Airpore Medium 1",2.332,16.451,0.141754301,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3153,"Airpore Medium 2",7.339,59.267,0.12382945,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3156,"background",4.772,37.682,0.126638713,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3156,"Airpore Old 1",5.307,58.879,0.090134004,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3156,"Airpore Old 2",6.199,48.784,0.127070351,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3156,"Airpore Old 3",6.909,46.408,0.148875194,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3156,"Airpore Medium 1",2.421,16.789,0.144201561,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3156,"Airpore Medium 2",7.329,59.143,0.123919991,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3159,"background",4.716,38.015,0.124056294,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3159,"Airpore Old 1",5.282,59.061,0.089432959,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3159,"Airpore Old 2",5.944,48.75,0.121928205,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3159,"Airpore Old 3",6.896,46.112,0.149548924,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3159,"Airpore Medium 1",2.352,16.519,0.1423815,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3159,"Airpore Medium 2",7.333,59.3,0.123659359,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3162,"background",4.739,38.114,0.124337514,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3162,"Airpore Old 1",5.638,58.736,0.095988831,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3162,"Airpore Old 2",6.241,48.541,0.128571723,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3162,"Airpore Old 3",6.737,46.087,0.146180051,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3162,"Airpore Medium 1",2.413,16.972,0.142175348,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3162,"Airpore Medium 2",7.067,59.051,0.119676212,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3165,"background",4.809,38.041,0.126416235,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3165,"Airpore Old 1",5.459,58.928,0.092638474,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3165,"Airpore Old 2",6.04,48.16,0.125415282,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3165,"Airpore Old 3",6.902,45.365,0.152143723,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3165,"Airpore Medium 1",2.262,16.637,0.135962012,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3165,"Airpore Medium 2",7.278,59.054,0.123243133,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3168,"background",4.801,37.892,0.126702206,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3168,"Airpore Old 1",5.234,59.09,0.088576747,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3168,"Airpore Old 2",5.868,48.389,0.12126723,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3168,"Airpore Old 3",7.04,45.505,0.154708274,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3168,"Airpore Medium 1",2.265,16.472,0.137506071,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3168,"Airpore Medium 2",7.406,59.957,0.123521857,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3171,"background",4.738,37.664,0.125796517,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3171,"Airpore Old 1",5.214,58.188,0.089606104,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3171,"Airpore Old 2",6.048,48.279,0.125271857,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3171,"Airpore Old 3",6.965,45.813,0.152031083,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3171,"Airpore Medium 1",2.284,16.246,0.140588453,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3171,"Airpore Medium 2",7.396,59.009,0.125336813,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3174,"background",4.777,37.867,0.126152059,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3174,"Airpore Old 1",5.474,58.74,0.09319033,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3174,"Airpore Old 2",5.967,47.488,0.125652796,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3174,"Airpore Old 3",6.765,45.836,0.147591413,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3174,"Airpore Medium 1",2.402,16.246,0.147851779,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3174,"Airpore Medium 2",7.314,58.635,0.124737785,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3177,"background",4.732,37.67,0.125617202,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3177,"Airpore Old 1",5.487,58.02,0.094570838,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3177,"Airpore Old 2",6.003,48.824,0.122951827,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3177,"Airpore Old 3",6.894,45.614,0.151137809,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3177,"Airpore Medium 1",2.494,16.569,0.150522059,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3177,"Airpore Medium 2",7.363,58.995,0.124807187,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3180,"background",4.697,38.037,0.123485028,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3180,"Airpore Old 1",5.198,58.352,0.089080066,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3180,"Airpore Old 2",5.799,48.671,0.119146925,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3180,"Airpore Old 3",6.951,45.478,0.152843133,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3180,"Airpore Medium 1",2.437,16.424,0.148380419,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3180,"Airpore Medium 2",7.353,59.612,0.123347648,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3183,"background",4.804,37.564,0.127888404,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3183,"Airpore Old 1",5.494,58.541,0.093848756,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3183,"Airpore Old 2",5.977,48.266,0.123834583,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3183,"Airpore Old 3",7.035,45.215,0.155589959,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3183,"Airpore Medium 1",2.381,16.539,0.143962755,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3183,"Airpore Medium 2",7.42,58.907,0.125961261,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3186,"background",4.745,37.651,0.126025869,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3186,"Airpore Old 1",5.407,58.541,0.092362618,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3186,"Airpore Old 2",6.078,48.097,0.126369628,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3186,"Airpore Old 3",7.109,45.955,0.15469481,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3186,"Airpore Medium 1",2.33,16.737,0.139212523,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3186,"Airpore Medium 2",7.449,59.129,0.125978792,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3189,"background",4.836,37.565,0.128736856,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3189,"Airpore Old 1",5.441,58.454,0.093081739,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3189,"Airpore Old 2",5.87,48.083,0.122080569,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3189,"Airpore Old 3",6.797,45.466,0.149496327,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3189,"Airpore Medium 1",2.366,16.514,0.143272375,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3189,"Airpore Medium 2",7.029,58.598,0.119952899,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3192,"background",4.692,37.696,0.12446944,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3192,"Airpore Old 1",5.534,58.425,0.094719726,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3192,"Airpore Old 2",5.899,48.43,0.121804667,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3192,"Airpore Old 3",7.079,46.131,0.153454293,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3192,"Airpore Medium 1",2.363,16.747,0.141099898,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3192,"Airpore Medium 2",7.269,59.351,0.122474769,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3195,"background",4.718,37.976,0.12423636,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3195,"Airpore Old 1",5.331,59.166,0.090102424,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3195,"Airpore Old 2",6.046,48.528,0.124587867,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3195,"Airpore Old 3",7.031,45.891,0.153210869,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3195,"Airpore Medium 1",2.337,16.745,0.139564049,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3195,"Airpore Medium 2",7.181,59.265,0.121167637,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3198,"background",4.858,37.635,0.129081972,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3198,"Airpore Old 1",5.504,58.007,0.0948851,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3198,"Airpore Old 2",6.053,48.362,0.12516025,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3198,"Airpore Old 3",7.027,45.738,0.153635926,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3198,"Airpore Medium 1",2.396,16.301,0.146984848,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3198,"Airpore Medium 2",7.14,58.609,0.121824293,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3201,"background",4.772,37.61,0.126881149,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3201,"Airpore Old 1",5.576,58.756,0.094900946,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3201,"Airpore Old 2",6.232,48.221,0.129238299,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3201,"Airpore Old 3",7.096,45.26,0.156783031,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3201,"Airpore Medium 1",2.34,16.855,0.138831207,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3201,"Airpore Medium 2",7.076,59.233,0.119460436,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3204,"background",4.733,37.821,0.125142117,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3204,"Airpore Old 1",5.349,59.121,0.090475466,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3204,"Airpore Old 2",6.281,48.14,0.130473619,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3204,"Airpore Old 3",6.875,45.501,0.15109558,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3204,"Airpore Medium 1",2.421,16.532,0.146443262,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3204,"Airpore Medium 2",7.401,58.96,0.12552578,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3207,"background",4.729,37.649,0.125607586,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3207,"Airpore Old 1",5.364,58.693,0.091390796,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3207,"Airpore Old 2",5.983,48.524,0.12329981,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3207,"Airpore Old 3",6.981,45.333,0.153993779,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3207,"Airpore Medium 1",2.244,16.769,0.133818355,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3207,"Airpore Medium 2",7.197,59.29,0.121386406,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3210,"background",4.754,38.068,0.12488179,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3210,"Airpore Old 1",5.429,59.358,0.091461976,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3210,"Airpore Old 2",6.051,48.612,0.124475438,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3210,"Airpore Old 3",6.921,46.077,0.150205091,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3210,"Airpore Medium 1",2.274,16.443,0.138295931,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3210,"Airpore Medium 2",7.405,59.257,0.124964139,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3213,"background",4.783,37.704,0.126856567,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3213,"Airpore Old 1",5.385,58.658,0.091803335,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3213,"Airpore Old 2",6.154,48.52,0.126834295,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3213,"Airpore Old 3",7.054,45.641,0.154554019,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3213,"Airpore Medium 1",2.284,16.8,0.135952381,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3213,"Airpore Medium 2",7.222,59.514,0.121349598,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3216,"background",4.803,37.69,0.127434333,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3216,"Airpore Old 1",5.261,58.92,0.089290563,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3216,"Airpore Old 2",6.151,48.214,0.127577052,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3216,"Airpore Old 3",7.146,45.015,0.158747084,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3216,"Airpore Medium 1",2.334,16.764,0.139226915,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3216,"Airpore Medium 2",7.363,59.032,0.124728961,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3219,"background",4.755,37.548,0.126637903,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3219,"Airpore Old 1",5.467,58.356,0.093683597,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",3219,"Airpore Old 2",6.146,48.422,0.126925778,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
