"ROI","Area","Mean","Min","Max","Channel","Frame","Time","SensorName","ROIName"
4,1832.281,8.768,0,66,1,252,753,"GFP","Airpore Medium 1"
5,1832.281,8.753,0,40,1,252,753,"GFP","Airpore Medium 2"
6,1477.267,9.326,0,35,1,252,753,"GFP","Airpore young 1"
7,3181.805,7.02,0,32,1,252,753,"GFP","background"
1,1896.544,36.974,3,115,2,252,753,"RFP","Airpore Old 1"
2,1832.281,44.704,11,131,2,252,753,"RFP","Airpore Old 2"
3,1832.281,47.276,7,213,2,252,753,"RFP","Airpore Old 3"
4,1832.281,38.927,3,110,2,252,753,"RFP","Airpore Medium 1"
5,1832.281,47.882,11,131,2,252,753,"RFP","Airpore Medium 2"
6,1477.267,43.818,7,147,2,252,753,"RFP","Airpore young 1"
7,3181.805,40.072,7,180,2,252,753,"RFP","background"
1,1896.544,8.747,0,43,1,253,756,"GFP","Airpore Old 1"
2,1832.281,11.493,0,62,1,253,756,"GFP","Airpore Old 2"
3,1832.281,11.681,0,65,1,253,756,"GFP","Airpore Old 3"
4,1832.281,8.932,0,39,1,253,756,"GFP","Airpore Medium 1"
5,1832.281,8.949,0,44,1,253,756,"GFP","Airpore Medium 2"
6,1477.267,9.063,0,43,1,253,756,"GFP","Airpore young 1"
7,3181.805,7.136,0,54,1,253,756,"GFP","background"
1,1896.544,37.495,3,99,2,253,756,"RFP","Airpore Old 1"
2,1832.281,44.636,7,125,2,253,756,"RFP","Airpore Old 2"
3,1832.281,47.009,8,197,2,253,756,"RFP","Airpore Old 3"
4,1832.281,39.758,7,99,2,253,756,"RFP","Airpore Medium 1"
5,1832.281,47.302,7,112,2,253,756,"RFP","Airpore Medium 2"
6,1477.267,43.964,8,112,2,253,756,"RFP","Airpore young 1"
7,3181.805,40.527,7,115,2,253,756,"RFP","background"
1,1896.544,8.576,0,39,1,254,759,"GFP","Airpore Old 1"
2,1832.281,11.215,0,51,1,254,759,"GFP","Airpore Old 2"
3,1832.281,11.195,0,39,1,254,759,"GFP","Airpore Old 3"
4,1832.281,8.654,0,39,1,254,759,"GFP","Airpore Medium 1"
5,1832.281,8.61,0,40,1,254,759,"GFP","Airpore Medium 2"
6,1477.267,9.386,0,31,1,254,759,"GFP","Airpore young 1"
7,3181.805,7.002,0,40,1,254,759,"GFP","background"
1,1896.544,37.307,0,99,2,254,759,"RFP","Airpore Old 1"
2,1832.281,44.337,7,119,2,254,759,"RFP","Airpore Old 2"
3,1832.281,47.81,7,209,2,254,759,"RFP","Airpore Old 3"
4,1832.281,39.45,0,105,2,254,759,"RFP","Airpore Medium 1"
5,1832.281,47.36,11,126,2,254,759,"RFP","Airpore Medium 2"
6,1477.267,43.755,12,108,2,254,759,"RFP","Airpore young 1"
7,3181.805,40.394,3,110,2,254,759,"RFP","background"
1,1896.544,8.804,0,39,1,255,762,"GFP","Airpore Old 1"
2,1832.281,11.031,0,46,1,255,762,"GFP","Airpore Old 2"
3,1832.281,11.027,0,51,1,255,762,"GFP","Airpore Old 3"
4,1832.281,8.814,0,39,1,255,762,"GFP","Airpore Medium 1"
5,1832.281,8.348,0,36,1,255,762,"GFP","Airpore Medium 2"
6,1477.267,9.125,0,38,1,255,762,"GFP","Airpore young 1"
7,3181.805,7.007,0,40,1,255,762,"GFP","background"
1,1896.544,37.339,3,128,2,255,762,"RFP","Airpore Old 1"
2,1832.281,44.914,7,131,2,255,762,"RFP","Airpore Old 2"
3,1832.281,47.18,8,181,2,255,762,"RFP","Airpore Old 3"
4,1832.281,39.617,3,102,2,255,762,"RFP","Airpore Medium 1"
5,1832.281,47.072,8,120,2,255,762,"RFP","Airpore Medium 2"
6,1477.267,44.202,7,123,2,255,762,"RFP","Airpore young 1"
7,3181.805,40.115,7,126,2,255,762,"RFP","background"
1,1896.544,8.705,0,39,1,256,765,"GFP","Airpore Old 1"
2,1832.281,10.894,0,43,1,256,765,"GFP","Airpore Old 2"
3,1832.281,10.842,0,51,1,256,765,"GFP","Airpore Old 3"
4,1832.281,8.893,0,39,1,256,765,"GFP","Airpore Medium 1"
5,1832.281,8.429,0,39,1,256,765,"GFP","Airpore Medium 2"
6,1477.267,9.108,0,35,1,256,765,"GFP","Airpore young 1"
7,3181.805,7.141,0,35,1,256,765,"GFP","background"
1,1896.544,37.149,3,105,2,256,765,"RFP","Airpore Old 1"
2,1832.281,44.548,12,133,2,256,765,"RFP","Airpore Old 2"
3,1832.281,47.233,8,210,2,256,765,"RFP","Airpore Old 3"
4,1832.281,39.468,3,109,2,256,765,"RFP","Airpore Medium 1"
5,1832.281,47.515,3,126,2,256,765,"RFP","Airpore Medium 2"
6,1477.267,43.583,12,119,2,256,765,"RFP","Airpore young 1"
7,3181.805,40.694,7,138,2,256,765,"RFP","background"
1,1896.544,8.75,0,35,1,257,768,"GFP","Airpore Old 1"
2,1832.281,10.698,0,40,1,257,768,"GFP","Airpore Old 2"
3,1832.281,10.944,0,51,1,257,768,"GFP","Airpore Old 3"
4,1832.281,8.929,0,35,1,257,768,"GFP","Airpore Medium 1"
5,1832.281,8.548,0,37,1,257,768,"GFP","Airpore Medium 2"
6,1477.267,9.073,0,35,1,257,768,"GFP","Airpore young 1"
7,3181.805,7.045,0,31,1,257,768,"GFP","background"
1,1896.544,38.147,0,119,2,257,768,"RFP","Airpore Old 1"
2,1832.281,44.086,7,139,2,257,768,"RFP","Airpore Old 2"
3,1832.281,47.755,11,208,2,257,768,"RFP","Airpore Old 3"
4,1832.281,39.792,0,119,2,257,768,"RFP","Airpore Medium 1"
5,1832.281,47.17,11,117,2,257,768,"RFP","Airpore Medium 2"
6,1477.267,44.514,7,117,2,257,768,"RFP","Airpore young 1"
7,3181.805,41.089,3,174,2,257,768,"RFP","background"
1,1896.544,8.807,0,39,1,258,771,"GFP","Airpore Old 1"
2,1832.281,10.727,0,47,1,258,771,"GFP","Airpore Old 2"
3,1832.281,10.726,0,46,1,258,771,"GFP","Airpore Old 3"
4,1832.281,8.843,0,39,1,258,771,"GFP","Airpore Medium 1"
5,1832.281,8.509,0,39,1,258,771,"GFP","Airpore Medium 2"
6,1477.267,9.239,0,31,1,258,771,"GFP","Airpore young 1"
7,3181.805,7.119,0,31,1,258,771,"GFP","background"
1,1896.544,37.646,3,95,2,258,771,"RFP","Airpore Old 1"
2,1832.281,44.944,11,121,2,258,771,"RFP","Airpore Old 2"
3,1832.281,47.596,12,214,2,258,771,"RFP","Airpore Old 3"
4,1832.281,39.843,3,104,2,258,771,"RFP","Airpore Medium 1"
5,1832.281,47.169,12,120,2,258,771,"RFP","Airpore Medium 2"
6,1477.267,44.357,11,106,2,258,771,"RFP","Airpore young 1"
7,3181.805,40.819,11,185,2,258,771,"RFP","background"
1,1896.544,9.145,0,43,1,259,774,"GFP","Airpore Old 1"
2,1832.281,10.639,0,39,1,259,774,"GFP","Airpore Old 2"
3,1832.281,10.305,0,43,1,259,774,"GFP","Airpore Old 3"
4,1832.281,9.254,0,43,1,259,774,"GFP","Airpore Medium 1"
5,1832.281,8.459,0,31,1,259,774,"GFP","Airpore Medium 2"
6,1477.267,8.938,0,40,1,259,774,"GFP","Airpore young 1"
7,3181.805,7.043,0,36,1,259,774,"GFP","background"
1,1896.544,37.862,7,102,2,259,774,"RFP","Airpore Old 1"
2,1832.281,44.559,11,136,2,259,774,"RFP","Airpore Old 2"
3,1832.281,47.158,11,196,2,259,774,"RFP","Airpore Old 3"
4,1832.281,39.672,3,102,2,259,774,"RFP","Airpore Medium 1"
5,1832.281,47.758,11,139,2,259,774,"RFP","Airpore Medium 2"
6,1477.267,44.397,11,108,2,259,774,"RFP","Airpore young 1"
7,3181.805,40.872,7,115,2,259,774,"RFP","background"
1,1896.544,10.131,0,46,1,260,777,"GFP","Airpore Old 1"
2,1832.281,10.488,0,43,1,260,777,"GFP","Airpore Old 2"
3,1832.281,10.328,0,43,1,260,777,"GFP","Airpore Old 3"
4,1832.281,10.003,0,43,1,260,777,"GFP","Airpore Medium 1"
5,1832.281,8.774,0,35,1,260,777,"GFP","Airpore Medium 2"
6,1477.267,9.182,0,38,1,260,777,"GFP","Airpore young 1"
7,3181.805,7.011,0,31,1,260,777,"GFP","background"
1,1896.544,37.692,3,111,2,260,777,"RFP","Airpore Old 1"
2,1832.281,45.094,7,119,2,260,777,"RFP","Airpore Old 2"
3,1832.281,47.761,11,219,2,260,777,"RFP","Airpore Old 3"
4,1832.281,39.913,3,136,2,260,777,"RFP","Airpore Medium 1"
5,1832.281,46.604,3,116,2,260,777,"RFP","Airpore Medium 2"
6,1477.267,44.588,11,133,2,260,777,"RFP","Airpore young 1"
7,3181.805,40.63,7,152,2,260,777,"RFP","background"
1,1896.544,10.451,0,59,1,261,780,"GFP","Airpore Old 1"
2,1832.281,10.446,0,47,1,261,780,"GFP","Airpore Old 2"
3,1832.281,10.642,0,54,1,261,780,"GFP","Airpore Old 3"
4,1832.281,10.182,0,47,1,261,780,"GFP","Airpore Medium 1"
5,1832.281,8.391,0,39,1,261,780,"GFP","Airpore Medium 2"
6,1477.267,9.259,0,39,1,261,780,"GFP","Airpore young 1"
7,3181.805,7.171,0,32,1,261,780,"GFP","background"
1,1896.544,38.099,3,108,2,261,780,"RFP","Airpore Old 1"
2,1832.281,44.449,11,112,2,261,780,"RFP","Airpore Old 2"
3,1832.281,47.207,11,198,2,261,780,"RFP","Airpore Old 3"
4,1832.281,39.852,3,108,2,261,780,"RFP","Airpore Medium 1"
5,1832.281,47.325,11,133,2,261,780,"RFP","Airpore Medium 2"
6,1477.267,43.824,8,107,2,261,780,"RFP","Airpore young 1"
7,3181.805,40.577,11,136,2,261,780,"RFP","background"
1,1896.544,10.237,0,51,1,262,783,"GFP","Airpore Old 1"
2,1832.281,10.478,0,39,1,262,783,"GFP","Airpore Old 2"
3,1832.281,10.639,0,51,1,262,783,"GFP","Airpore Old 3"
4,1832.281,10.018,0,51,1,262,783,"GFP","Airpore Medium 1"
5,1832.281,8.438,0,43,1,262,783,"GFP","Airpore Medium 2"
6,1477.267,8.927,0,39,1,262,783,"GFP","Airpore young 1"
7,3181.805,7.197,0,40,1,262,783,"GFP","background"
1,1896.544,38.043,3,98,2,262,783,"RFP","Airpore Old 1"
2,1832.281,43.998,11,130,2,262,783,"RFP","Airpore Old 2"
3,1832.281,47.03,7,203,2,262,783,"RFP","Airpore Old 3"
4,1832.281,39.873,3,99,2,262,783,"RFP","Airpore Medium 1"
5,1832.281,46.892,7,121,2,262,783,"RFP","Airpore Medium 2"
6,1477.267,44.073,11,110,2,262,783,"RFP","Airpore young 1"
7,3181.805,40.721,8,120,2,262,783,"RFP","background"
1,1896.544,10.088,0,58,1,263,786,"GFP","Airpore Old 1"
2,1832.281,10.65,0,39,1,263,786,"GFP","Airpore Old 2"
3,1832.281,11.103,0,71,1,263,786,"GFP","Airpore Old 3"
4,1832.281,9.875,0,58,1,263,786,"GFP","Airpore Medium 1"
5,1832.281,8.664,0,35,1,263,786,"GFP","Airpore Medium 2"
6,1477.267,9.009,0,35,1,263,786,"GFP","Airpore young 1"
7,3181.805,7.016,0,31,1,263,786,"GFP","background"
1,1896.544,38.039,3,105,2,263,786,"RFP","Airpore Old 1"
2,1832.281,44.521,7,157,2,263,786,"RFP","Airpore Old 2"
3,1832.281,47.152,8,207,2,263,786,"RFP","Airpore Old 3"
4,1832.281,40.047,3,103,2,263,786,"RFP","Airpore Medium 1"
5,1832.281,47.373,11,116,2,263,786,"RFP","Airpore Medium 2"
6,1477.267,44.147,11,116,2,263,786,"RFP","Airpore young 1"
7,3181.805,40.573,7,112,2,263,786,"RFP","background"
1,1896.544,9.64,0,51,1,264,789,"GFP","Airpore Old 1"
2,1832.281,10.691,0,46,1,264,789,"GFP","Airpore Old 2"
3,1832.281,11.787,0,77,1,264,789,"GFP","Airpore Old 3"
4,1832.281,9.44,0,47,1,264,789,"GFP","Airpore Medium 1"
5,1832.281,8.803,0,39,1,264,789,"GFP","Airpore Medium 2"
6,1477.267,9.335,0,39,1,264,789,"GFP","Airpore young 1"
7,3181.805,7.098,0,35,1,264,789,"GFP","background"
1,1896.544,37.359,3,109,2,264,789,"RFP","Airpore Old 1"
2,1832.281,43.78,7,134,2,264,789,"RFP","Airpore Old 2"
3,1832.281,47.151,7,241,2,264,789,"RFP","Airpore Old 3"
4,1832.281,39.062,3,109,2,264,789,"RFP","Airpore Medium 1"
5,1832.281,46.934,11,127,2,264,789,"RFP","Airpore Medium 2"
6,1477.267,43.715,11,111,2,264,789,"RFP","Airpore young 1"
7,3181.805,40.369,7,124,2,264,789,"RFP","background"
1,1896.544,9.05,0,47,1,265,792,"GFP","Airpore Old 1"
2,1832.281,10.756,0,39,1,265,792,"GFP","Airpore Old 2"
3,1832.281,12.181,0,78,1,265,792,"GFP","Airpore Old 3"
4,1832.281,9.153,0,43,1,265,792,"GFP","Airpore Medium 1"
5,1832.281,8.917,0,41,1,265,792,"GFP","Airpore Medium 2"
6,1477.267,9.258,0,39,1,265,792,"GFP","Airpore young 1"
7,3181.805,7.019,0,35,1,265,792,"GFP","background"
1,1896.544,37.543,3,108,2,265,792,"RFP","Airpore Old 1"
2,1832.281,44.44,11,115,2,265,792,"RFP","Airpore Old 2"
3,1832.281,47.322,7,230,2,265,792,"RFP","Airpore Old 3"
4,1832.281,39.409,3,108,2,265,792,"RFP","Airpore Medium 1"
5,1832.281,47.278,11,117,2,265,792,"RFP","Airpore Medium 2"
6,1477.267,43.925,7,102,2,265,792,"RFP","Airpore young 1"
7,3181.805,40.552,8,120,2,265,792,"RFP","background"
1,1896.544,8.979,0,43,1,266,795,"GFP","Airpore Old 1"
2,1832.281,10.603,0,46,1,266,795,"GFP","Airpore Old 2"
3,1832.281,12.203,0,71,1,266,795,"GFP","Airpore Old 3"
4,1832.281,9.148,0,43,1,266,795,"GFP","Airpore Medium 1"
5,1832.281,8.807,0,39,1,266,795,"GFP","Airpore Medium 2"
6,1477.267,9.326,0,43,1,266,795,"GFP","Airpore young 1"
7,3181.805,7.173,0,65,1,266,795,"GFP","background"
1,1896.544,37.952,3,108,2,266,795,"RFP","Airpore Old 1"
2,1832.281,44.497,11,156,2,266,795,"RFP","Airpore Old 2"
3,1832.281,47.759,7,209,2,266,795,"RFP","Airpore Old 3"
4,1832.281,40.248,7,124,2,266,795,"RFP","Airpore Medium 1"
5,1832.281,47.41,12,127,2,266,795,"RFP","Airpore Medium 2"
6,1477.267,44.215,11,119,2,266,795,"RFP","Airpore young 1"
7,3181.805,40.844,7,163,2,266,795,"RFP","background"
1,1896.544,8.62,0,43,1,267,798,"GFP","Airpore Old 1"
2,1832.281,10.539,0,46,1,267,798,"GFP","Airpore Old 2"
3,1832.281,11.29,0,47,1,267,798,"GFP","Airpore Old 3"
4,1832.281,8.768,0,35,1,267,798,"GFP","Airpore Medium 1"
5,1832.281,8.827,0,38,1,267,798,"GFP","Airpore Medium 2"
6,1477.267,9.245,0,39,1,267,798,"GFP","Airpore young 1"
7,3181.805,7.134,0,39,1,267,798,"GFP","background"
1,1896.544,37.982,3,104,2,267,798,"RFP","Airpore Old 1"
2,1832.281,44.743,11,131,2,267,798,"RFP","Airpore Old 2"
3,1832.281,47.55,11,230,2,267,798,"RFP","Airpore Old 3"
4,1832.281,39.99,3,113,2,267,798,"RFP","Airpore Medium 1"
5,1832.281,47.253,7,114,2,267,798,"RFP","Airpore Medium 2"
6,1477.267,44.135,11,96,2,267,798,"RFP","Airpore young 1"
7,3181.805,40.339,3,127,2,267,798,"RFP","background"
1,1896.544,8.748,0,43,1,268,801,"GFP","Airpore Old 1"
2,1832.281,10.471,0,39,1,268,801,"GFP","Airpore Old 2"
3,1832.281,11.106,0,47,1,268,801,"GFP","Airpore Old 3"
4,1832.281,8.892,0,43,1,268,801,"GFP","Airpore Medium 1"
5,1832.281,8.694,0,31,1,268,801,"GFP","Airpore Medium 2"
6,1477.267,9.442,0,43,1,268,801,"GFP","Airpore young 1"
7,3181.805,7.134,0,38,1,268,801,"GFP","background"
1,1896.544,37.474,3,113,2,268,801,"RFP","Airpore Old 1"
2,1832.281,44.604,7,125,2,268,801,"RFP","Airpore Old 2"
3,1832.281,47.819,8,218,2,268,801,"RFP","Airpore Old 3"
4,1832.281,39.717,7,113,2,268,801,"RFP","Airpore Medium 1"
5,1832.281,47.435,7,119,2,268,801,"RFP","Airpore Medium 2"
6,1477.267,43.953,7,120,2,268,801,"RFP","Airpore young 1"
7,3181.805,40.364,3,126,2,268,801,"RFP","background"
1,1896.544,8.767,0,39,1,269,804,"GFP","Airpore Old 1"
2,1832.281,10.641,0,58,1,269,804,"GFP","Airpore Old 2"
3,1832.281,11.108,0,50,1,269,804,"GFP","Airpore Old 3"
4,1832.281,8.911,0,39,1,269,804,"GFP","Airpore Medium 1"
5,1832.281,8.541,0,34,1,269,804,"GFP","Airpore Medium 2"
6,1477.267,10.169,0,50,1,269,804,"GFP","Airpore young 1"
7,3181.805,7.095,0,31,1,269,804,"GFP","background"
1,1896.544,37.509,3,116,2,269,804,"RFP","Airpore Old 1"
2,1832.281,44.479,7,132,2,269,804,"RFP","Airpore Old 2"
3,1832.281,47.15,8,231,2,269,804,"RFP","Airpore Old 3"
4,1832.281,39.489,7,116,2,269,804,"RFP","Airpore Medium 1"
5,1832.281,47.211,12,115,2,269,804,"RFP","Airpore Medium 2"
6,1477.267,44.347,8,110,2,269,804,"RFP","Airpore young 1"
7,3181.805,40.083,8,140,2,269,804,"RFP","background"
1,1896.544,8.85,0,43,1,270,807,"GFP","Airpore Old 1"
2,1832.281,10.548,0,39,1,270,807,"GFP","Airpore Old 2"
3,1832.281,11.16,0,54,1,270,807,"GFP","Airpore Old 3"
4,1832.281,8.926,0,43,1,270,807,"GFP","Airpore Medium 1"
5,1832.281,8.652,0,43,1,270,807,"GFP","Airpore Medium 2"
6,1477.267,10.202,0,43,1,270,807,"GFP","Airpore young 1"
7,3181.805,7.206,0,31,1,270,807,"GFP","background"
1,1896.544,37.362,0,157,2,270,807,"RFP","Airpore Old 1"
2,1832.281,44.854,11,146,2,270,807,"RFP","Airpore Old 2"
3,1832.281,47.228,7,203,2,270,807,"RFP","Airpore Old 3"
4,1832.281,39.261,0,157,2,270,807,"RFP","Airpore Medium 1"
5,1832.281,47.535,7,144,2,270,807,"RFP","Airpore Medium 2"
6,1477.267,44.347,11,111,2,270,807,"RFP","Airpore young 1"
7,3181.805,40.142,7,127,2,270,807,"RFP","background"
1,1896.544,9.119,0,46,1,271,810,"GFP","Airpore Old 1"
2,1832.281,10.332,0,50,1,271,810,"GFP","Airpore Old 2"
3,1832.281,10.788,0,48,1,271,810,"GFP","Airpore Old 3"
4,1832.281,9.211,0,46,1,271,810,"GFP","Airpore Medium 1"
5,1832.281,8.821,0,34,1,271,810,"GFP","Airpore Medium 2"
6,1477.267,10.263,0,43,1,271,810,"GFP","Airpore young 1"
7,3181.805,7.046,0,35,1,271,810,"GFP","background"
1,1896.544,37.763,3,100,2,271,810,"RFP","Airpore Old 1"
2,1832.281,44.555,7,120,2,271,810,"RFP","Airpore Old 2"
3,1832.281,47.144,11,214,2,271,810,"RFP","Airpore Old 3"
4,1832.281,39.747,3,100,2,271,810,"RFP","Airpore Medium 1"
5,1832.281,47.821,12,128,2,271,810,"RFP","Airpore Medium 2"
6,1477.267,43.767,8,111,2,271,810,"RFP","Airpore young 1"
7,3181.805,40.365,7,119,2,271,810,"RFP","background"
1,1896.544,8.848,0,32,1,272,813,"GFP","Airpore Old 1"
2,1832.281,10.166,0,39,1,272,813,"GFP","Airpore Old 2"
3,1832.281,10.364,0,50,1,272,813,"GFP","Airpore Old 3"
4,1832.281,9.034,0,34,1,272,813,"GFP","Airpore Medium 1"
5,1832.281,9,0,43,1,272,813,"GFP","Airpore Medium 2"
6,1477.267,9.982,0,44,1,272,813,"GFP","Airpore young 1"
7,3181.805,7.162,0,40,1,272,813,"GFP","background"
1,1896.544,37.828,3,115,2,272,813,"RFP","Airpore Old 1"
2,1832.281,44.754,11,152,2,272,813,"RFP","Airpore Old 2"
3,1832.281,48.053,11,249,2,272,813,"RFP","Airpore Old 3"
4,1832.281,39.821,3,115,2,272,813,"RFP","Airpore Medium 1"
5,1832.281,47.43,12,116,2,272,813,"RFP","Airpore Medium 2"
6,1477.267,44.374,11,115,2,272,813,"RFP","Airpore young 1"
7,3181.805,40.079,3,143,2,272,813,"RFP","background"
1,1896.544,8.912,0,44,1,273,816,"GFP","Airpore Old 1"
2,1832.281,10.316,0,48,1,273,816,"GFP","Airpore Old 2"
3,1832.281,10.632,0,43,1,273,816,"GFP","Airpore Old 3"
4,1832.281,8.918,0,44,1,273,816,"GFP","Airpore Medium 1"
5,1832.281,8.48,0,47,1,273,816,"GFP","Airpore Medium 2"
6,1477.267,9.682,0,55,1,273,816,"GFP","Airpore young 1"
7,3181.805,7.222,0,44,1,273,816,"GFP","background"
1,1896.544,37.676,3,112,2,273,816,"RFP","Airpore Old 1"
2,1832.281,44.905,7,140,2,273,816,"RFP","Airpore Old 2"
3,1832.281,46.924,7,234,2,273,816,"RFP","Airpore Old 3"
4,1832.281,39.668,7,112,2,273,816,"RFP","Airpore Medium 1"
5,1832.281,47.645,3,125,2,273,816,"RFP","Airpore Medium 2"
6,1477.267,44.06,11,111,2,273,816,"RFP","Airpore young 1"
7,3181.805,40.41,7,124,2,273,816,"RFP","background"
1,1896.544,8.848,0,39,1,274,819,"GFP","Airpore Old 1"
2,1832.281,10.159,0,43,1,274,819,"GFP","Airpore Old 2"
3,1832.281,10.274,0,43,1,274,819,"GFP","Airpore Old 3"
4,1832.281,9.042,0,35,1,274,819,"GFP","Airpore Medium 1"
5,1832.281,8.661,0,43,1,274,819,"GFP","Airpore Medium 2"
6,1477.267,9.708,0,39,1,274,819,"GFP","Airpore young 1"
7,3181.805,7.213,0,31,1,274,819,"GFP","background"
1,1896.544,37.717,0,108,2,274,819,"RFP","Airpore Old 1"
2,1832.281,44.424,7,131,2,274,819,"RFP","Airpore Old 2"
3,1832.281,47.004,11,215,2,274,819,"RFP","Airpore Old 3"
4,1832.281,39.709,7,108,2,274,819,"RFP","Airpore Medium 1"
5,1832.281,47.613,7,124,2,274,819,"RFP","Airpore Medium 2"
6,1477.267,44.024,3,100,2,274,819,"RFP","Airpore young 1"
7,3181.805,40.355,7,128,2,274,819,"RFP","background"
1,1896.544,8.599,0,48,1,275,822,"GFP","Airpore Old 1"
2,1832.281,10.346,0,43,1,275,822,"GFP","Airpore Old 2"
3,1832.281,10.634,0,50,1,275,822,"GFP","Airpore Old 3"
4,1832.281,8.766,0,48,1,275,822,"GFP","Airpore Medium 1"
5,1832.281,8.534,0,43,1,275,822,"GFP","Airpore Medium 2"
6,1477.267,9.397,0,39,1,275,822,"GFP","Airpore young 1"
7,3181.805,7.117,0,42,1,275,822,"GFP","background"
1,1896.544,37.603,0,107,2,275,822,"RFP","Airpore Old 1"
2,1832.281,44.671,11,134,2,275,822,"RFP","Airpore Old 2"
3,1832.281,47.115,7,239,2,275,822,"RFP","Airpore Old 3"
4,1832.281,39.563,3,104,2,275,822,"RFP","Airpore Medium 1"
5,1832.281,47.343,11,115,2,275,822,"RFP","Airpore Medium 2"
6,1477.267,43.538,11,108,2,275,822,"RFP","Airpore young 1"
7,3181.805,40.025,3,147,2,275,822,"RFP","background"
1,1896.544,8.555,0,47,1,276,825,"GFP","Airpore Old 1"
2,1832.281,10.381,0,50,1,276,825,"GFP","Airpore Old 2"
3,1832.281,10.756,0,51,1,276,825,"GFP","Airpore Old 3"
4,1832.281,8.644,0,47,1,276,825,"GFP","Airpore Medium 1"
5,1832.281,8.436,0,35,1,276,825,"GFP","Airpore Medium 2"
6,1477.267,9.461,0,48,1,276,825,"GFP","Airpore young 1"
7,3181.805,7.319,0,31,1,276,825,"GFP","background"
1,1896.544,37.427,3,106,2,276,825,"RFP","Airpore Old 1"
2,1832.281,44.411,7,115,2,276,825,"RFP","Airpore Old 2"
3,1832.281,47.145,11,228,2,276,825,"RFP","Airpore Old 3"
4,1832.281,39.025,7,106,2,276,825,"RFP","Airpore Medium 1"
5,1832.281,47.294,11,149,2,276,825,"RFP","Airpore Medium 2"
6,1477.267,44.46,7,154,2,276,825,"RFP","Airpore young 1"
7,3181.805,40.253,7,134,2,276,825,"RFP","background"
1,1896.544,8.705,0,47,1,277,828,"GFP","Airpore Old 1"
2,1832.281,10.648,0,43,1,277,828,"GFP","Airpore Old 2"
3,1832.281,10.896,0,49,1,277,828,"GFP","Airpore Old 3"
4,1832.281,8.834,0,40,1,277,828,"GFP","Airpore Medium 1"
5,1832.281,8.593,0,42,1,277,828,"GFP","Airpore Medium 2"
6,1477.267,9.221,0,38,1,277,828,"GFP","Airpore young 1"
7,3181.805,7.219,0,39,1,277,828,"GFP","background"
1,1896.544,37.26,3,108,2,277,828,"RFP","Airpore Old 1"
2,1832.281,43.614,7,111,2,277,828,"RFP","Airpore Old 2"
3,1832.281,46.772,8,218,2,277,828,"RFP","Airpore Old 3"
4,1832.281,39.056,3,108,2,277,828,"RFP","Airpore Medium 1"
5,1832.281,47.563,8,118,2,277,828,"RFP","Airpore Medium 2"
6,1477.267,43.9,11,144,2,277,828,"RFP","Airpore young 1"
7,3181.805,40.055,7,175,2,277,828,"RFP","background"
1,1896.544,8.612,0,40,1,278,831,"GFP","Airpore Old 1"
2,1832.281,11.316,0,51,1,278,831,"GFP","Airpore Old 2"
3,1832.281,11.123,0,43,1,278,831,"GFP","Airpore Old 3"
4,1832.281,9.047,0,40,1,278,831,"GFP","Airpore Medium 1"
5,1832.281,8.639,0,43,1,278,831,"GFP","Airpore Medium 2"
6,1477.267,9.17,0,42,1,278,831,"GFP","Airpore young 1"
7,3181.805,7.433,0,35,1,278,831,"GFP","background"
1,1896.544,37.662,3,102,2,278,831,"RFP","Airpore Old 1"
2,1832.281,44.033,7,139,2,278,831,"RFP","Airpore Old 2"
3,1832.281,47.257,3,214,2,278,831,"RFP","Airpore Old 3"
4,1832.281,39.253,3,102,2,278,831,"RFP","Airpore Medium 1"
5,1832.281,47.077,11,116,2,278,831,"RFP","Airpore Medium 2"
6,1477.267,43.585,7,108,2,278,831,"RFP","Airpore young 1"
7,3181.805,40.017,7,136,2,278,831,"RFP","background"
1,1896.544,8.617,0,39,1,279,834,"GFP","Airpore Old 1"
2,1832.281,11.648,0,67,1,279,834,"GFP","Airpore Old 2"
3,1832.281,10.707,0,43,1,279,834,"GFP","Airpore Old 3"
4,1832.281,8.839,0,39,1,279,834,"GFP","Airpore Medium 1"
5,1832.281,8.737,0,54,1,279,834,"GFP","Airpore Medium 2"
6,1477.267,9.457,0,38,1,279,834,"GFP","Airpore young 1"
7,3181.805,7.369,0,49,1,279,834,"GFP","background"
1,1896.544,37.771,3,113,2,279,834,"RFP","Airpore Old 1"
2,1832.281,44.274,8,146,2,279,834,"RFP","Airpore Old 2"
3,1832.281,47.538,7,223,2,279,834,"RFP","Airpore Old 3"
4,1832.281,39.567,3,107,2,279,834,"RFP","Airpore Medium 1"
5,1832.281,47.322,11,123,2,279,834,"RFP","Airpore Medium 2"
6,1477.267,43.472,7,116,2,279,834,"RFP","Airpore young 1"
7,3181.805,40.225,3,119,2,279,834,"RFP","background"
1,1896.544,8.488,0,39,1,280,837,"GFP","Airpore Old 1"
2,1832.281,11.491,0,59,1,280,837,"GFP","Airpore Old 2"
3,1832.281,10.724,0,55,1,280,837,"GFP","Airpore Old 3"
4,1832.281,8.651,0,39,1,280,837,"GFP","Airpore Medium 1"
5,1832.281,8.622,0,34,1,280,837,"GFP","Airpore Medium 2"
6,1477.267,9.641,0,43,1,280,837,"GFP","Airpore young 1"
7,3181.805,7.44,0,39,1,280,837,"GFP","background"
1,1896.544,37.524,3,103,2,280,837,"RFP","Airpore Old 1"
